timestamp,target_x,target_y,error_x,error_y,p_out_delta_x,p_out_delta_y,pid_out_x,pid_out_y
17:05:14.593,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:14.677,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:14.759,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:14.843,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:14.934,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:15.028,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:15.117,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:15.202,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:15.288,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:15.388,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:15.473,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:15.558,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:15.650,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:15.737,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:15.823,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:15.907,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:15.989,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:16.072,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:16.152,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:16.238,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:16.323,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
17:05:16.434,444.150,177.525,12.150,-142.475,-0.541,-5.333,-0.541,84.667
17:05:16.517,448.875,171.450,16.875,-148.550,-0.590,-4.037,-1.131,80.630
17:05:16.600,448.200,181.238,16.200,-138.762,-0.496,-3.605,-1.627,77.025
17:05:16.692,448.200,181.238,16.200,-138.762,-0.496,-3.605,-1.627,77.025
17:05:16.787,429.975,144.788,-2.025,-175.212,-0.496,-5.074,-1.546,71.821
17:05:16.885,407.025,381.375,-24.975,61.375,1.086,4.171,-0.358,76.835
17:05:16.968,405.675,398.925,-26.325,78.925,0.839,2.298,0.481,79.196
17:05:17.053,405.000,450.225,-27.000,130.225,0.851,4.030,1.332,83.409
17:05:17.137,405.000,450.225,-27.000,130.225,0.851,4.030,1.332,83.409
17:05:17.222,429.300,366.525,-2.700,46.525,0.851,0.349,1.224,83.459
17:05:17.304,452.250,304.425,20.250,-15.575,-0.938,-1.081,0.183,82.158
17:05:17.388,452.925,292.950,20.925,-27.050,-0.662,-0.846,-0.478,81.271
17:05:17.509,452.250,292.275,20.250,-27.725,-0.623,-0.748,-1.101,80.522
17:05:17.601,426.938,317.925,-5.062,-2.075,-0.623,-0.748,-0.988,80.614
17:05:17.684,416.812,326.700,-15.188,6.700,0.609,-0.748,-0.334,80.614
17:05:17.768,412.425,328.050,-19.575,8.050,0.669,-0.748,0.335,80.614
17:05:17.860,412.763,328.725,-19.237,8.725,0.596,-0.748,0.931,80.614
17:05:17.944,413.775,329.400,-18.225,9.400,0.555,-0.748,1.486,80.614
17:05:18.027,414.450,329.062,-17.550,9.062,0.538,-0.748,2.024,80.614
17:05:18.111,430.650,331.425,-1.350,11.425,0.538,0.331,1.952,80.944
