timestamp,target_x,target_y,error_x,error_y,p_out_delta_x,p_out_delta_y,pid_out_x,pid_out_y
16:55:36.005,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
16:55:36.088,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
16:55:36.225,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
16:55:36.309,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
16:55:36.397,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
16:55:36.488,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
16:55:36.572,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
16:55:36.655,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
16:55:36.737,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
16:55:36.824,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
16:55:36.907,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
16:55:36.991,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
16:55:37.072,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
16:55:37.165,552.150,378.000,120.150,58.000,-5.568,2.688,-5.568,92.688
16:55:37.247,552.150,378.000,120.150,58.000,-1.071,0.414,-6.639,93.101
16:55:37.331,398.588,195.750,-29.667,-119.805,3.731,-6.689,-2.908,86.412
16:55:37.414,351.338,220.219,-78.343,-100.693,3.049,-2.317,0.141,84.095
16:55:37.503,338.850,221.400,-92.477,-98.696,2.750,-2.600,2.890,81.495
16:55:37.586,385.088,270.000,-48.988,-52.217,0.457,-0.485,3.347,81.010
16:55:37.673,419.175,302.400,-14.472,-19.175,-0.290,0.135,3.057,81.146
16:55:37.759,574.425,479.250,135.283,151.129,-6.553,7.380,-3.496,88.525
16:55:37.843,467.775,336.150,40.309,22.300,0.784,-1.930,-2.711,86.596
16:55:37.929,459.000,351.000,27.607,30.606,-0.489,0.981,-3.200,87.577
16:55:38.011,383.738,260.550,-44.809,-55.350,2.618,-3.165,-0.582,84.412
16:55:38.094,371.250,264.600,-60.026,-55.399,1.903,-1.482,1.321,82.929
16:55:38.180,376.312,276.075,-55.887,-44.448,1.413,-0.974,2.734,81.956
16:55:38.261,376.312,276.075,-55.936,-44.465,0.499,-0.317,3.232,81.639
16:55:38.347,432.000,329.738,-1.331,8.448,0.499,-0.317,3.232,81.639
16:55:38.440,451.575,338.850,18.626,18.380,-0.889,0.686,2.343,82.325
16:55:38.524,457.988,344.925,25.655,24.630,-0.824,0.781,1.519,83.106
16:55:38.607,458.325,343.913,26.297,23.948,-0.716,0.627,0.804,83.733
16:55:38.694,458.325,343.237,26.326,23.273,-0.704,0.609,0.099,84.342
16:55:38.797,447.525,324.338,16.019,5.202,-0.226,0.609,-0.127,84.342
16:55:38.888,424.575,312.188,-6.357,-7.219,-0.226,0.609,-0.127,84.342
16:55:38.973,421.875,307.800,-9.954,-11.973,-0.226,-0.413,-0.127,83.928
16:55:39.056,408.375,311.513,-23.004,-8.646,0.871,-0.413,0.744,83.928
16:55:39.139,397.575,315.225,-33.908,-4.950,1.120,-0.413,1.864,83.928
16:55:39.228,368.550,322.650,-62.110,2.305,2.214,-0.413,4.078,83.928
16:55:39.353,323.831,331.088,-106.081,10.690,3.698,0.450,7.776,84.379
16:55:39.443,298.856,326.025,-131.924,6.240,4.034,0.450,11.810,84.379
