target_x,target_y,error_x,error_y,pid_out_x,pid_out_y
432.0,320.0,0.0,0.0,0.0,90.0
432.0,320.0,0.0,0.0,0.0,90.0
432.0,320.0,0.0,0.0,0.0,90.0
432.0,320.0,0.0,0.0,0.0,90.0
432.0,320.0,0.0,0.0,0.0,90.0
291.9375,118.96875,-140.0625,-201.03125,1.87236328125,87.31260308159722
304.42498779296875,129.9375,-127.57501220703125,-190.0625,2.953672038184272,85.66763599537036
307.125,127.74375915527344,-124.875,-192.25624084472656,4.054531358789514,83.94446590653172
307.125,127.74375915527344,-124.875,-192.25624084472656,4.054531358789514,83.94446590653172
361.4625244140625,204.52500915527344,-70.5374755859375,-115.47499084472656,4.44103493867097,83.257487183147
365.8500061035156,234.9000244140625,-66.14999389648438,-85.0999755859375,5.011015434618349,82.63442467936763
365.17498779296875,236.5875244140625,-66.82501220703125,-83.4124755859375,5.6095703125,81.8985691388448
365.17498779296875,244.35000610351562,-66.82501220703125,-75.64999389648438,6.205117296289514,81.25896335354558
379.35003662109375,251.10000610351562,-52.64996337890625,-68.89999389648438,6.611171439841941,80.67500218108849
391.8375244140625,259.5375061035156,-40.1624755859375,-60.462493896484375,6.913456432907669,80.17375585238139
393.5250244140625,263.25,-38.4749755859375,-56.75,7.2488273090786395,79.68454069208217
398.5875244140625,270.3375244140625,-33.4124755859375,-49.6624755859375,7.524041935249611,79.27352901034885
408.0375061035156,270.3375244140625,-23.962493896484375,-49.6624755859375,7.69548727494699,78.83093518857603
419.17498779296875,273.375,-12.82501220703125,-46.625,7.76015543407864,78.42894650918467
444.82501220703125,293.625,12.82501220703125,-26.375,7.5315614664996104,78.28412590733282
463.38751220703125,294.63751220703125,31.38751220703125,-25.36248779296875,7.169119951460096,78.06260624991525
483.97503662109375,296.32501220703125,51.97503662109375,-23.67498779296875,6.614178110052038,77.85913341310291
510.97503662109375,297.0,78.97503662109375,-23.0,5.790037158683494,77.6571643193563
539.6625366210938,298.6875,107.66253662109375,-21.3125,4.70271261356495,77.47474606125445
554.8500366210938,300.375,122.85003662109375,-19.625,3.540192755946406,77.3073668656526
579.487548828125,303.07501220703125,147.487548828125,-16.92498779296875,2.1159930476435904,77.16856205198502
594.0,309.48748779296875,162.0,-10.51251220703125,0.60757529647262,77.10344826380414
614.5875244140625,322.6500244140625,182.5875244140625,2.6500244140625,-1.1113898736459238,77.10344826380414
627.4124755859375,318.6000061035156,195.4124755859375,-1.399993896484375,-2.9100613134878657,77.10344826380414
629.1000366210938,316.23748779296875,197.10003662109375,-3.76251220703125,-4.674143943080196,77.10344826380414
637.2000732421875,310.1625061035156,205.2000732421875,-9.837493896484375,-6.538988509001555,77.10344826380414
641.25,304.4250183105469,209.25,-15.574981689453125,-8.42187880763301,76.93907709828132
636.5250244140625,301.0500183105469,204.5250244140625,-18.949981689453125,-10.223558821501555,76.75515509711374
645.9750366210938,306.45001220703125,213.97503662109375,-13.54998779296875,-12.172621702264856,76.65845957685403
647.3250122070312,314.54998779296875,215.32501220703125,-5.45001220703125,-14.097621702264856,76.65845957685403
650.7000122070312,319.95001220703125,218.70001220703125,-0.04998779296875,-16.061723373554372,76.65845957685403
650.362548828125,322.3125,218.362548828125,2.3125,-18.006274753146702,76.65845957685403
642.6000366210938,321.9750061035156,210.60003662109375,1.975006103515625,-19.848560181370487,76.65845957685403
629.7750244140625,319.95001220703125,197.7750244140625,-0.04998779296875,-21.55399003205476,76.65845957685403
610.2000122070312,312.86248779296875,178.20001220703125,-7.13751220703125,-23.05488852394952,76.65845957685403
577.4625244140625,307.4625244140625,145.4625244140625,-12.5374755859375,-24.205377077173306,76.52266279326548
552.8250122070312,309.48748779296875,120.82501220703125,-10.51251220703125,-25.172388850318065,76.43799816943984
510.97503662109375,314.54998779296875,78.97503662109375,-5.45001220703125,-25.689733035476124,76.43799816943984
475.5375061035156,320.625,43.537506103515625,0.625,-25.91983061013399,76.43799816943984
440.7750244140625,332.1000061035156,8.7750244140625,12.100006103515625,-25.91983061013399,76.59696671168012
408.375,335.8125,-23.625,15.8125,-25.564908626344476,76.7544312388809
375.3000183105469,336.1500244140625,-56.699981689453125,16.1500244140625,-24.912213558620884,76.89986486964759
338.17498779296875,336.82501220703125,-93.82501220703125,16.82501220703125,-23.910611751344476,77.0528177596905
301.0500183105469,342.9000244140625,-130.94998168945312,22.9000244140625,-22.57815111301564,77.28397399231244
244.35000610351562,339.5250244140625,-187.64999389648438,19.5250244140625,-20.65315111301564,77.44294267053962
205.875,336.48748779296875,-226.125,16.48748779296875,-18.466471398318262,77.57634445296398
185.4562530517578,333.45001220703125,-246.5437469482422,13.45001220703125,-16.17827807973933,77.68267641244115
172.3781280517578,323.32501220703125,-259.6218719482422,3.32501220703125,-13.806241974124207,77.68267641244115
158.79376220703125,317.25,-273.20623779296875,-2.75,-11.31088567839729,77.68267641244115
142.76251220703125,311.8500061035156,-289.23748779296875,-8.149993896484375,-8.661754927811804,77.68267641244115
135.75938415527344,306.11248779296875,-296.24061584472656,-13.88751220703125,-5.990441519242751,77.53334390145766
109.85625457763672,298.01251220703125,-322.1437454223633,-21.98748779296875,-3.004059703703285,77.30129695468483
94.8375015258789,296.32501220703125,-337.1624984741211,-23.67498779296875,0.06766881192171503,77.0827850553725
84.79688262939453,298.3500061035156,-347.20311737060547,-21.649993896484375,3.20669703704339,76.89886291821803
66.06562805175781,303.07501220703125,-365.9343719482422,-16.92498779296875,6.551384530244045,76.76908151485307
49.44375228881836,319.2750244140625,-382.55624771118164,-0.7249755859375,10.034807364808183,76.76908151485307
35.73281478881836,329.4000244140625,-396.26718521118164,9.4000244140625,13.627451387378898,76.76908151485307
28.94062614440918,339.86248779296875,-403.0593738555908,19.86248779296875,17.24979757368564,76.99271767227744
37.3359375,342.5625,-394.6640625,22.5625,20.7296486530039,77.20582681232034
38.05312728881836,342.5625,-393.94687271118164,22.5625,24.237321962250597,77.40690464796849
35.69062805175781,342.5625,-396.3093719482422,22.5625,27.779773103528544,77.60798248361664
40.2890625,342.9000244140625,-391.7109375,22.9000244140625,31.250224777283485,77.81357236438333
40.2890625,342.9000244140625,-391.7109375,22.9000244140625,31.250224777283485,77.81357236438333
97.3687515258789,344.92498779296875,-334.6312484741211,24.92498779296875,33.9781227061042,78.0447280530577
163.35000610351562,339.1875,-268.6499938964844,19.1875,36.07832770943641,78.1901614118506
177.35626220703125,339.8625183105469,-254.64373779296875,19.862518310546875,38.28530999532452,78.37018480477515
234.22500610351562,344.25,-197.77499389648438,24.25,39.79447989000214,78.60585240258116
264.26251220703125,339.1875,-167.73748779296875,19.1875,41.155514910265246,78.75429351947932
328.38751220703125,331.0875244140625,-103.61248779296875,11.0875244140625,41.79317105147573,78.81701230649601
345.26251220703125,326.70001220703125,-86.73748779296875,6.70001220703125,42.490983442686215,78.81701230649601
356.4000244140625,326.0250244140625,-75.5999755859375,6.0250244140625,43.11510426446243,78.81701230649601
388.125,326.70001220703125,-43.875,6.70001220703125,43.364752810751945,78.81701230649601
399.6000061035156,324.67498779296875,-32.399993896484375,4.67498779296875,43.60236991665981,78.81701230649601
428.9625244140625,316.57501220703125,-3.0374755859375,-3.42498779296875,43.60236991665981,78.81701230649601
438.75,305.7750244140625,6.75,-14.2249755859375,43.60236991665981,78.64211385161795
448.20001220703125,301.38751220703125,16.20001220703125,-18.61248779296875,43.41588537847554,78.45668783541086
450.2250061035156,302.0625,18.225006103515625,-17.9375,43.24444003877816,78.29983592916425
451.2375183105469,305.1000061035156,19.237518310546875,-14.899993896484375,43.06848278994913,78.18058181515453
453.60003662109375,305.7750244140625,21.60003662109375,-14.2249755859375,42.86545503823845,78.05681619997384
456.97503662109375,302.4000244140625,24.97503662109375,-17.5999755859375,42.62783752436991,77.88492550320102
459.6750183105469,300.0375061035156,27.675018310546875,-19.962493896484375,42.36916556777777,77.6964915929018
459.6750183105469,300.375,27.675018310546875,-19.625,42.1225247795935,77.52309674510256
458.32501220703125,303.75,26.32501220703125,-16.25,41.89393094800136,77.39331520575071
454.2750244140625,306.45001220703125,22.2750244140625,-13.54998779296875,41.71346192602758,77.28458851708314
453.26251220703125,308.13751220703125,21.26251220703125,-11.86248779296875,41.52848140288282,77.1863891177708
445.16253662109375,309.82501220703125,21.26251220703125,-11.86248779296875,41.52848140288282,77.1863891177708
