timestamp,target_x,target_y,error_x,error_y,pid_out_x,pid_out_y
21:28:53.744,826.200,382.725,0.000,0.000,0.000,90.000
21:28:53.863,826.200,382.725,0.000,0.000,0.000,90.000
21:28:53.984,826.200,382.725,0.000,0.000,0.000,90.000
21:28:54.108,826.200,382.725,0.000,0.000,0.000,90.000
21:28:54.225,826.200,382.725,0.000,0.000,0.000,90.000
21:28:54.342,826.200,382.725,0.000,0.000,0.000,90.000
21:28:54.471,357.750,598.725,-34.337,270.386,1.530,100.121
21:28:54.588,357.750,598.725,-135.107,322.387,2.734,102.419
21:28:54.716,357.750,598.725,-235.876,374.388,4.836,105.088
21:28:54.840,357.750,598.725,-336.645,426.390,7.836,108.128
21:28:54.954,357.750,598.725,-336.645,426.390,7.836,108.128
21:28:55.078,357.750,598.725,-336.645,426.390,7.836,108.128
21:28:55.197,625.388,149.513,163.832,-140.085,-3.964,98.325
21:28:55.298,629.100,147.150,201.559,-192.684,-10.756,92.611
21:28:55.399,623.025,154.069,207.386,-198.384,-17.302,87.246
21:28:55.569,623.025,154.069,234.449,-246.207,-19.392,85.491
21:28:55.685,307.125,197.944,-68.223,-147.271,-13.218,82.611
21:28:55.812,286.875,203.513,-149.357,-123.938,-7.474,79.547
21:28:55.935,272.363,229.163,-183.006,-97.102,-1.316,77.238
21:28:56.052,367.200,275.400,-119.933,-54.829,1.582,76.224
21:28:56.187,442.800,318.600,-31.334,-8.794,1.375,76.224
21:28:56.307,442.800,318.600,2.401,27.611,1.375,76.421
21:28:56.433,564.638,364.500,117.987,47.463,-3.851,77.902
21:28:56.560,564.975,363.825,146.886,53.737,-8.819,79.406
21:28:56.700,564.975,363.825,195.964,74.387,-10.565,79.936
21:28:56.822,564.975,363.825,245.041,95.038,-12.749,80.614
21:28:56.942,425.925,313.200,18.559,3.251,-10.300,80.614
21:28:57.059,409.725,309.825,-19.816,-9.924,-9.169,80.614
21:28:57.179,387.112,290.250,-47.801,-27.627,-7.304,79.686
21:28:57.309,424.575,290.588,-29.072,-33.365,-6.648,78.733
21:28:57.437,443.475,289.575,-3.598,-34.591,-6.648,77.795
21:28:57.552,463.725,299.025,22.775,-27.116,-7.710,77.150
21:28:57.672,470.475,321.975,38.173,-7.015,-9.107,77.150
21:28:57.794,475.538,328.725,46.466,6.500,-10.667,77.150
21:28:57.913,465.750,332.100,41.287,13.627,-11.886,77.590
21:28:58.037,442.463,332.100,21.225,15.331,-12.280,78.018
21:28:58.150,427.275,330.750,1.308,13.933,-12.280,78.376
21:28:58.270,410.738,332.100,-18.077,13.488,-11.457,78.732
21:28:58.390,410.400,328.388,-25.163,10.349,-10.577,78.975
21:28:58.507,425.250,321.300,-15.901,3.869,-10.205,78.975
21:28:58.632,462.375,296.663,15.522,-16.028,-11.109,78.333
21:28:58.755,515.025,288.900,66.208,-29.684,-13.852,77.394
21:28:58.873,534.938,284.175,100.545,-37.549,-17.447,76.306
21:28:58.998,575.100,280.125,139.661,-42.238,-22.326,75.126
21:28:59.131,552.825,298.013,137.073,-30.495,-26.567,74.437
21:28:59.262,542.700,314.550,124.333,-12.846,-30.275,74.282
21:28:59.382,537.300,322.987,112.587,0.623,-33.630,74.282
21:28:59.507,552.150,320.625,117.158,3.783,-37.346,74.282
21:28:59.633,558.225,315.562,123.680,0.265,-41.291,74.282
21:28:59.764,565.988,319.613,131.833,0.597,-45.512,74.282
21:28:59.886,578.475,329.400,143.655,7.214,-50.151,74.282
21:29:00.013,597.713,337.500,161.491,15.524,-55.426,74.786
21:29:00.127,616.613,350.325,181.342,27.574,-61.348,75.652
21:29:00.245,616.613,350.325,196.948,36.052,-63.103,75.909
21:29:00.369,616.613,350.325,212.554,44.531,-64.998,76.226
21:29:00.486,616.613,350.325,228.160,53.009,-67.031,76.604
21:29:00.607,433.013,337.500,12.807,19.637,-64.552,76.773
21:29:00.729,393.863,332.775,-35.506,14.199,-62.798,77.094
21:29:00.853,366.525,326.025,-69.795,7.479,-60.163,77.094
21:29:00.973,397.913,321.300,-56.556,1.698,-58.576,77.094
21:29:01.086,421.538,320.625,-29.161,-0.630,-58.032,77.094
21:29:01.204,431.325,321.300,-8.435,-0.485,-58.032,77.094
21:29:01.325,431.325,319.275,0.183,-1.316,-58.032,77.094
21:29:01.457,400.275,316.913,-19.078,-3.035,-57.180,77.094
21:29:01.573,359.775,321.975,-56.942,-0.049,-54.898,77.094
21:29:01.688,326.025,320.625,-96.555,0.530,-51.356,77.094
21:29:01.810,316.238,319.275,-118.247,-0.206,-47.378,77.094
21:29:01.936,317.419,319.950,-123.264,-0.116,-43.466,77.094
21:29:02.056,337.838,324.675,-107.951,3.221,-40.303,77.094
21:29:02.178,344.925,320.625,-94.202,1.854,-37.549,77.094
21:29:02.298,358.425,319.275,-78.475,0.128,-35.311,77.094
