timestamp,target_x,target_y,error_x,error_y,p_out_delta_x,p_out_delta_y,pid_out_x,pid_out_y
21:01:20.491,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:01:20.580,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:01:20.671,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:01:20.757,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:01:20.847,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:01:20.936,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:01:21.023,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:01:21.109,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:01:21.199,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:01:21.285,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:01:21.392,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:01:21.564,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:01:21.650,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:01:21.737,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:01:21.823,342.562,126.225,-89.438,-193.775,3.985,-7.253,3.985,82.747
21:01:21.910,350.663,132.638,-87.568,-192.295,2.706,-5.125,6.692,77.621
21:01:22.005,359.100,137.700,-80.912,-187.760,2.435,-4.971,9.127,72.650
21:01:22.097,359.100,137.700,-78.508,-186.122,0.700,-1.327,9.826,71.323
21:01:22.224,359.100,137.700,-76.105,-184.484,0.678,-1.315,10.505,70.008
21:01:22.313,359.100,137.700,-73.701,-182.846,0.657,-1.304,11.161,68.704
21:01:22.406,466.425,427.612,28.198,90.601,-2.242,5.347,8.920,74.051
21:01:22.507,475.200,455.963,47.059,143.814,-1.720,4.414,7.200,78.465
21:01:22.608,473.175,467.100,50.334,165.610,-1.614,4.661,5.586,83.126
21:01:22.695,473.175,467.100,65.447,211.328,-0.583,1.507,5.003,84.633
21:01:22.783,473.175,467.100,80.559,257.046,-0.718,1.833,4.285,86.465
21:01:22.872,473.175,467.100,95.672,302.763,-0.853,2.159,3.432,88.624
21:01:22.958,387.788,272.700,-36.936,-28.718,2.925,-4.313,6.357,84.311
21:01:23.046,387.788,272.700,-58.491,-76.631,0.521,-0.546,6.878,83.765
21:01:23.141,387.788,272.700,-80.046,-124.544,0.713,-0.888,7.591,82.877
21:01:23.229,387.788,272.700,-101.601,-172.456,0.905,-1.230,8.497,81.647
21:01:23.317,368.213,289.575,-66.603,-39.434,1.610,0.368,10.107,82.015
21:01:23.424,359.438,298.350,-73.001,-27.590,2.363,-0.611,12.469,81.404
21:01:23.516,338.850,325.350,-89.247,-3.573,3.001,-0.611,15.470,81.404
21:01:23.616,327.713,330.750,-103.143,10.190,3.403,0.420,18.873,81.824
21:01:23.703,315.900,338.175,-115.929,19.685,3.787,0.628,22.660,82.452
21:01:23.792,317.756,346.275,-118.549,27.753,3.733,0.828,26.393,83.280
21:01:23.880,309.825,353.025,-123.576,34.459,3.922,0.993,30.315,84.273
21:01:23.968,292.275,362.812,-136.901,42.879,4.448,1.236,34.763,85.510
21:01:24.056,290.925,349.988,-142.741,36.487,4.530,0.907,39.294,86.417
21:01:24.143,277.425,345.600,-153.411,29.529,4.928,0.715,44.221,87.132
21:01:24.230,295.988,332.775,-144.080,17.300,4.369,0.332,48.591,87.464
21:01:24.322,316.913,322.988,-124.242,5.405,3.610,0.332,52.201,87.464
21:01:24.409,316.913,322.988,-116.286,-3.352,1.036,0.332,53.237,87.464
21:01:24.500,316.913,322.988,-108.331,-12.110,0.965,-0.086,54.203,87.377
21:01:24.596,316.913,322.988,-100.375,-20.867,0.895,-0.149,55.097,87.229
21:01:24.682,498.150,302.400,58.445,-18.184,-3.946,-0.457,51.151,86.771
21:01:24.767,510.300,302.062,85.694,-19.715,-3.037,-0.543,48.114,86.228
21:01:24.854,527.175,301.050,103.790,-20.430,-3.479,-0.554,44.635,85.674
21:01:24.940,523.125,302.062,103.581,-19.460,-3.228,-0.510,41.406,85.164
21:01:25.026,485.325,303.413,73.233,-17.757,-1.879,-0.457,39.528,84.707
21:01:25.112,455.963,317.588,37.593,-7.000,-0.696,-0.457,38.832,84.707
21:01:25.200,446.850,324.675,16.339,2.578,-0.226,-0.457,38.606,84.707
21:01:25.287,446.175,325.688,8.965,6.824,-0.226,-0.457,38.606,84.707
21:01:25.375,446.175,325.688,-5.174,12.546,-0.226,0.089,38.606,84.797
21:01:25.464,446.175,325.688,-19.313,18.267,0.172,0.130,38.778,84.927
21:01:25.569,446.175,325.688,-33.452,23.989,0.298,0.171,39.076,85.098
21:01:25.658,446.175,325.688,-33.452,23.989,0.298,0.171,39.076,85.098
21:01:25.751,612.900,303.750,169.798,-14.017,-8.013,-0.781,31.063,84.317
21:01:25.837,637.538,300.713,206.744,-19.253,-6.943,-0.571,24.120,83.746
21:01:25.927,652.388,292.950,227.903,-26.268,-7.392,-0.777,16.729,82.969
21:01:26.012,652.388,292.950,258.780,-32.272,-2.306,-0.230,14.422,82.739
21:01:26.105,652.388,292.950,289.657,-38.276,-2.581,-0.273,11.841,82.466
21:01:26.194,652.388,292.950,320.535,-44.279,-2.857,-0.316,8.984,82.150
21:01:26.281,652.388,292.950,320.535,-44.279,-2.857,-0.316,8.984,82.150
21:01:26.367,561.938,165.881,140.289,-149.265,-1.966,-5.114,7.018,77.036
21:01:26.456,540.000,160.819,111.111,-165.138,-3.076,-4.585,3.942,72.452
21:01:26.545,540.000,160.819,86.568,-189.884,-0.772,-1.354,3.171,71.098
21:01:26.644,540.000,160.819,62.025,-214.631,-0.553,-1.530,2.618,69.568
21:01:26.734,540.000,160.819,37.483,-239.377,-0.334,-1.707,2.284,67.861
21:01:26.820,540.000,160.819,37.483,-239.377,-0.334,-1.707,2.284,67.861
21:01:26.904,540.000,160.819,37.483,-239.377,-0.334,-1.707,2.284,67.861
21:01:26.999,540.000,160.819,37.483,-239.377,-0.334,-1.707,2.284,67.861
21:01:27.085,668.925,487.688,226.557,147.699,-9.594,8.088,-7.310,75.949
21:01:27.173,684.113,483.638,253.036,181.522,-8.247,5.215,-15.557,81.164
21:01:27.268,693.225,480.600,267.112,184.970,-8.520,4.982,-24.077,86.146
21:01:27.357,693.225,480.600,288.805,219.953,-2.574,1.568,-26.651,87.715
21:01:27.472,693.225,480.600,310.498,254.936,-2.767,1.818,-29.418,89.532
21:01:27.561,693.225,480.600,332.191,289.919,-2.960,2.067,-32.379,91.599
21:01:27.649,396.225,201.825,-17.564,-97.468,5.223,-6.749,-27.155,84.850
21:01:27.738,403.650,183.600,-45.568,-145.308,1.796,-4.397,-25.359,80.454
21:01:27.825,411.075,172.463,-44.369,-165.169,1.368,-4.628,-23.991,75.825
21:01:27.915,411.075,172.463,-73.488,-207.829,0.655,-1.482,-23.337,74.344
21:01:28.003,411.075,172.463,-102.607,-250.489,0.914,-1.786,-22.422,72.558
21:01:28.090,411.075,172.463,-131.726,-293.150,1.174,-2.090,-21.248,70.468
21:01:28.177,641.588,360.450,192.276,22.866,-10.329,3.991,-31.577,74.459
21:01:28.268,641.588,360.450,250.771,69.198,-2.235,0.493,-33.812,74.952
21:01:28.353,641.588,360.450,309.265,115.529,-2.756,0.824,-36.568,75.776
21:01:28.442,641.588,360.450,367.760,161.861,-3.277,1.154,-39.845,76.930
21:01:28.531,600.075,361.800,180.320,49.692,-3.119,0.129,-42.964,77.059
21:01:28.622,597.713,338.175,169.136,29.207,-5.126,0.562,-48.091,77.621
21:01:28.706,595.350,334.800,163.261,17.886,-5.014,0.357,-53.105,77.978
21:01:28.798,589.950,335.138,157.749,13.783,-4.847,0.325,-57.951,78.302
21:01:28.886,589.950,335.138,151.971,7.895,-1.354,0.325,-59.306,78.302
21:01:28.972,524.475,317.250,100.502,-2.039,-2.447,0.325,-61.753,78.302
21:01:29.066,524.475,317.250,78.416,-9.371,-0.699,0.325,-62.451,78.302
21:01:29.153,481.950,318.600,50.897,-3.672,-1.220,0.325,-63.671,78.302
21:01:29.238,481.950,318.600,26.927,-6.485,-0.240,0.325,-63.911,78.302
21:01:29.329,445.500,321.300,11.939,-0.269,-0.172,0.325,-64.083,78.302
21:01:29.417,430.650,321.300,-3.535,0.943,-0.172,0.325,-64.083,78.302
21:01:29.505,416.475,315.900,-17.534,-2.367,0.734,0.325,-63.349,78.302
21:01:29.606,405.675,310.838,-28.684,-7.431,1.044,0.325,-62.305,78.302
21:01:29.695,382.050,305.100,-47.822,-13.492,1.747,-0.426,-60.558,77.877
21:01:29.788,368.550,302.400,-63.672,-17.635,2.198,-0.516,-58.360,77.361
21:01:29.881,358.763,297.675,-75.233,-22.173,2.501,-0.641,-55.859,76.720
21:01:29.970,354.038,297.000,-81.433,-24.067,2.623,-0.664,-53.236,76.056
21:01:30.059,348.975,292.950,-85.793,-27.140,2.734,-0.758,-50.501,75.297
21:01:30.147,345.263,294.638,-88.867,-26.872,2.813,-0.716,-47.688,74.582
21:01:30.246,335.306,320.625,-96.090,-8.241,3.094,-0.716,-44.594,74.582
21:01:30.336,327.206,321.300,-104.105,0.565,3.354,-0.716,-41.240,74.582
21:01:30.430,319.950,324.338,-111.800,5.577,3.590,-0.716,-37.650,74.582
21:01:30.518,323.494,323.325,-111.746,6.020,3.485,-0.716,-34.165,74.582
21:01:30.611,322.987,321.300,-111.104,3.931,3.457,-0.716,-30.708,74.582
21:01:30.700,323.325,313.875,-110.043,-2.667,3.418,-0.716,-27.290,74.582
21:01:30.787,317.925,312.188,-113.067,-6.890,3.567,-0.716,-23.722,74.582
21:01:30.881,303.413,311.513,-124.394,-8.921,4.032,-0.716,-19.691,74.582
21:01:30.967,265.275,321.300,-155.653,-2.593,5.273,-0.716,-14.418,74.582
21:01:31.054,239.288,326.025,-186.584,3.794,6.233,-0.716,-8.184,74.582
21:01:31.142,212.288,332.775,-216.629,11.107,7.159,0.375,-1.026,74.957
21:01:31.233,186.806,361.125,-244.427,33.570,7.996,1.138,6.970,76.095
21:01:31.320,185.288,379.013,-254.160,55.128,8.058,1.704,15.028,77.799
21:01:31.411,187.650,396.900,-253.224,75.303,7.886,2.229,22.914,80.028
21:01:31.500,225.788,415.125,-223.708,94.603,6.583,2.736,29.497,82.764
21:01:31.593,257.513,420.525,-187.373,104.383,5.359,2.895,34.856,85.659
21:01:31.683,291.769,401.288,-148.595,92.796,4.117,2.357,38.973,88.017
21:01:31.770,291.769,401.288,-120.674,96.147,1.075,0.685,40.048,88.702
21:01:31.857,318.769,328.050,-110.115,21.966,3.294,-0.206,43.342,88.496
21:01:31.946,318.769,328.050,-88.382,-2.315,0.788,-0.206,44.130,88.496
21:01:32.032,365.175,285.525,-66.799,-33.303,1.795,-1.222,45.925,87.274
21:01:32.118,365.175,285.525,-45.118,-59.912,0.402,-0.427,46.327,86.847
21:01:32.208,404.663,281.475,-26.760,-45.631,0.589,-1.067,46.916,85.780
21:01:32.295,404.663,281.475,-6.237,-57.984,0.589,-0.413,46.916,85.366
21:01:32.383,446.850,306.450,14.767,-21.928,-0.741,-0.201,46.175,85.166
21:01:32.490,446.850,306.450,35.457,-17.391,-0.316,-0.124,45.859,85.042
21:01:32.586,470.475,322.650,41.081,0.364,-1.357,-0.124,44.502,85.042
21:01:32.692,473.175,323.663,45.612,5.355,-1.483,-0.124,43.019,85.042
21:01:32.779,476.550,337.500,48.184,16.080,-1.537,0.545,41.481,85.586
21:01:32.868,476.550,337.500,55.486,24.955,-0.494,0.178,40.987,85.764
21:01:32.954,476.550,337.500,62.789,33.831,-0.560,0.241,40.427,86.005
21:01:33.040,476.550,337.500,70.092,42.707,-0.625,0.304,39.803,86.310
21:01:33.128,436.050,385.088,7.562,64.441,-0.625,1.955,39.803,88.265
21:01:33.216,439.763,395.550,4.803,75.828,-0.625,2.149,39.803,90.414
21:01:33.305,439.763,395.550,-2.361,87.628,-0.625,0.625,39.803,91.039
21:01:33.400,439.763,395.550,-9.525,99.428,-0.625,0.709,39.803,91.748
21:01:33.493,439.763,395.550,-16.689,111.229,0.149,0.793,39.951,92.541
21:01:33.583,439.763,395.550,-16.689,111.229,0.149,0.793,39.951,92.541
21:01:33.676,439.763,395.550,-16.689,111.229,0.149,0.793,39.951,92.541
21:01:33.761,439.763,395.550,-16.689,111.229,0.149,0.793,39.951,92.541
21:01:33.854,439.763,395.550,-16.689,111.229,0.149,0.793,39.951,92.541
21:01:33.944,439.763,395.550,-16.689,111.229,0.149,0.793,39.951,92.541
21:01:34.030,397.575,120.994,-33.936,-184.098,1.289,-8.080,41.240,84.461
21:01:34.132,399.263,97.200,-35.871,-230.330,1.145,-6.653,42.385,77.808
21:01:34.221,398.925,79.819,-35.891,-254.431,1.120,-7.060,43.505,70.748
21:01:34.307,398.925,79.819,-39.553,-296.972,0.352,-2.117,43.858,68.631
21:01:34.394,398.925,79.819,-43.215,-339.514,0.385,-2.421,44.243,66.210
21:01:34.480,398.925,79.819,-46.878,-382.055,0.418,-2.724,44.660,63.486
21:01:34.571,398.925,79.819,-46.878,-382.055,0.418,-2.724,44.660,63.486
21:01:34.658,398.925,79.819,-46.878,-382.055,0.418,-2.724,44.660,63.486
21:01:34.746,398.925,79.819,-46.878,-382.055,0.418,-2.724,44.660,63.486
21:01:34.833,398.925,79.819,-46.878,-382.055,0.418,-2.724,44.660,63.486
21:01:34.923,398.925,79.819,-46.878,-382.055,0.418,-2.724,44.660,63.486
21:01:35.015,398.925,79.819,-46.878,-382.055,0.418,-2.724,44.660,63.486
21:01:35.102,398.925,79.819,-46.878,-382.055,0.418,-2.724,44.660,63.486
21:01:35.188,398.925,79.819,-46.878,-382.055,0.418,-2.724,44.660,63.486
21:01:35.288,398.925,79.819,-46.878,-382.055,0.418,-2.724,44.660,63.486
21:01:35.374,398.925,79.819,-46.878,-382.055,0.418,-2.724,44.660,63.486
21:01:35.474,398.925,79.819,-46.878,-382.055,0.418,-2.724,44.660,63.486
21:01:35.566,781.650,221.906,330.947,-113.353,-15.374,-0.157,29.287,63.329
21:01:35.653,793.800,220.388,379.149,-93.571,-12.471,-2.290,16.816,61.039
21:01:35.743,803.250,214.819,395.787,-93.087,-12.568,-2.484,4.248,58.555
21:01:35.837,803.250,214.819,444.156,-76.962,-3.958,-0.549,0.290,58.007
21:01:35.922,803.250,214.819,492.525,-60.838,-4.389,-0.434,-4.100,57.573
21:01:36.010,803.250,214.819,540.894,-44.713,-4.820,-0.319,-8.920,57.254
21:01:36.095,363.825,366.188,-37.451,42.693,8.900,2.076,-0.021,59.330
21:01:36.182,343.237,367.875,-104.865,56.134,4.172,1.645,4.151,60.975
21:01:36.271,328.556,361.125,-131.238,53.328,4.446,1.396,8.598,62.371
21:01:36.357,328.556,361.125,-193.554,66.303,1.725,0.473,10.323,62.843
21:01:36.444,328.556,361.125,-255.870,79.278,2.280,0.565,12.603,63.408
21:01:36.530,328.556,361.125,-318.186,92.253,2.836,0.658,15.439,64.066
21:01:36.640,328.556,361.125,-318.186,92.253,2.836,0.658,15.439,64.066
21:01:36.725,328.556,361.125,-318.186,92.253,2.836,0.658,15.439,64.066
21:01:36.816,328.556,361.125,-318.186,92.253,2.836,0.658,15.439,64.066
21:01:36.904,838.350,204.019,369.578,-105.643,-20.722,-4.941,-5.283,59.125
21:01:37.009,838.350,204.019,493.366,-144.988,-4.397,-1.034,-9.680,58.092
21:01:37.097,838.350,204.019,617.154,-184.333,-5.500,-1.314,-15.180,56.777
21:01:37.214,838.350,204.019,740.942,-223.678,-6.603,-1.595,-21.784,55.183
21:01:37.300,838.350,204.019,740.942,-223.678,-6.603,-1.595,-21.784,55.183
