timestamp,target_x,target_y,error_x,error_y,p_out_delta_x,p_out_delta_y,pid_out_x,pid_out_y
21:23:51.266,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:51.369,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:51.461,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:51.548,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:51.643,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:51.738,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:51.865,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:51.957,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:52.050,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:52.150,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:52.245,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:52.337,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:52.428,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:52.521,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:52.615,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:52.705,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:52.798,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:52.888,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:52.979,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:53.069,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:53.161,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:53.256,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:53.346,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:53.443,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:53.545,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:23:53.676,429.975,175.163,-2.025,-144.837,-0.000,-7.745,0.000,82.255
21:23:53.764,461.700,198.281,28.189,-122.820,-1.543,-3.986,-1.543,78.269
21:23:53.856,467.100,201.825,34.785,-118.387,-1.358,-4.141,-2.901,74.128
21:23:53.953,467.100,201.825,34.786,-118.386,-0.310,-0.844,-3.211,73.284
21:23:54.045,467.100,201.825,34.787,-118.386,-0.310,-0.844,-3.521,72.440
21:23:54.142,467.100,201.825,34.787,-118.385,-0.310,-0.844,-3.831,71.596
21:23:54.249,401.625,453.938,-29.581,130.862,2.202,9.108,-1.629,80.704
21:23:54.340,403.650,461.025,-28.407,140.567,0.992,5.184,-0.638,85.888
21:23:54.432,400.950,467.100,-30.931,146.807,1.148,5.345,0.510,91.232
21:23:54.525,400.950,467.100,-30.953,146.904,0.276,1.047,0.786,92.280
21:23:54.630,451.575,278.775,18.372,-36.746,-1.534,-4.583,-0.748,87.696
