timestamp,target_x,target_y,error_x,error_y,p_out_delta_x,p_out_delta_y,pid_out_x,pid_out_y
21:19:43.211,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:19:43.298,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:19:43.387,216.338,515.700,-215.662,195.700,9.610,7.325,9.610,97.325
21:19:43.474,216.338,515.700,-215.662,195.700,1.922,1.395,11.532,98.720
21:19:43.568,216.338,515.700,-215.662,195.700,1.922,1.395,13.454,100.116
21:19:43.658,216.338,515.700,-215.662,195.700,1.922,1.395,15.376,101.511
21:19:43.746,216.338,515.700,-215.662,195.700,1.922,1.395,15.376,101.511
21:19:43.843,216.338,515.700,-215.662,195.700,1.922,1.395,15.376,101.511
21:19:43.935,216.338,515.700,-215.662,195.700,1.922,1.395,15.376,101.511
21:19:44.023,216.338,515.700,-215.662,195.700,1.922,1.395,15.376,101.511
21:19:44.158,216.338,515.700,-215.662,195.700,1.922,1.395,15.376,101.511
21:19:44.246,216.338,515.700,-215.662,195.700,1.922,1.395,15.376,101.511
21:19:44.338,493.425,267.638,58.005,-49.301,-5.468,-3.938,9.908,97.573
21:19:44.432,493.425,267.638,58.046,-49.338,-0.517,-0.352,9.391,97.221
21:19:44.521,493.425,267.638,58.087,-49.375,-0.518,-0.352,8.873,96.869
21:19:44.617,439.088,274.725,7.910,-45.342,-0.518,-1.169,8.873,95.700
21:19:44.706,428.625,276.413,-2.861,-43.669,-0.518,-1.150,8.873,94.550
21:19:44.797,430.650,272.363,-1.418,-47.458,-0.518,-1.309,8.873,93.241
21:19:44.885,435.375,267.975,3.157,-51.819,-0.518,-1.432,8.873,91.809
21:19:44.974,438.750,265.275,6.587,-54.595,-0.518,-1.489,8.873,90.319
21:19:45.064,442.800,262.237,10.609,-57.620,-0.385,-1.573,8.489,88.746
21:19:45.165,448.875,254.812,16.591,-64.845,-0.597,-1.811,7.891,86.935
21:19:45.257,451.575,254.138,19.441,-65.819,-0.644,-1.770,7.247,85.165
