timestamp,target_x,target_y,error_x,error_y,p_out_delta_x,p_out_delta_y,pid_out_x,pid_out_y
18:01:12.401,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
18:01:12.486,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
18:01:12.571,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
18:01:12.667,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
18:01:12.753,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
18:01:12.844,45.478,514.350,-386.522,194.350,17.912,9.007,17.912,99.007
18:01:12.944,45.478,514.350,-386.522,194.350,3.445,1.386,21.357,100.392
18:01:13.042,45.478,514.350,-386.522,194.350,3.445,1.386,24.802,101.778
18:01:13.127,45.478,514.350,-386.522,194.350,3.445,1.386,28.247,103.164
18:01:13.215,45.478,514.350,-386.522,194.350,3.445,1.386,31.691,104.549
18:01:13.302,442.125,360.788,-254.253,143.142,4.204,2.823,35.896,107.372
18:01:13.386,442.125,360.788,-254.227,143.132,2.266,1.020,38.161,108.393
18:01:13.478,442.125,360.788,-254.200,143.122,2.265,1.020,40.427,109.413
18:01:13.567,442.125,360.788,-254.174,143.111,2.265,1.020,42.692,110.434
18:01:13.650,442.125,360.788,-254.148,143.101,2.265,1.020,44.957,111.454
18:01:13.733,442.125,360.788,-254.121,143.091,2.265,1.020,47.222,112.474
18:01:13.820,442.125,360.788,-254.095,143.081,2.265,1.020,49.486,113.494
18:01:13.910,442.125,360.788,-254.068,143.070,2.264,1.020,51.750,114.514
18:01:13.997,442.125,360.788,-254.068,143.070,2.264,1.020,51.750,114.514
18:01:14.087,442.125,360.788,-254.068,143.070,2.264,1.020,51.750,114.514
18:01:14.171,838.350,169.762,97.631,-13.127,-9.506,-3.413,42.245,111.101
18:01:14.257,800.044,197.438,202.644,-55.631,-7.477,-2.321,34.768,108.780
18:01:14.347,801.225,202.500,257.537,-76.032,-7.962,-2.433,26.806,106.347
18:01:14.433,801.225,202.500,257.922,-76.195,-2.299,-0.543,24.507,105.804
18:01:14.520,801.225,202.500,258.306,-76.357,-2.302,-0.544,22.205,105.260
18:01:14.605,801.225,202.500,258.691,-76.520,-2.305,-0.546,19.900,104.714
18:01:14.692,443.813,212.288,154.489,-89.807,-2.087,-2.662,17.812,102.052
18:01:14.791,411.075,212.962,94.320,-95.851,-1.342,-2.681,16.470,99.371
18:01:14.880,386.775,215.663,51.452,-98.595,-0.535,-2.690,15.935,96.681
18:01:14.969,375.300,216.338,20.119,-100.203,0.076,-2.711,16.012,93.971
18:01:15.053,361.125,211.613,-5.451,-102.645,0.076,-2.792,16.012,91.179
18:01:15.167,361.800,210.600,-23.369,-104.658,0.976,-2.838,16.988,88.341
18:01:15.251,373.275,207.056,-33.092,-107.077,1.075,-2.910,18.063,85.431
18:01:15.337,375.638,202.669,-39.486,-110.027,1.181,-3.000,19.244,82.431
18:01:15.423,374.963,217.688,-44.317,-108.079,1.280,-2.851,20.524,79.580
18:01:15.514,125.381,474.863,-115.766,-36.664,4.496,0.420,25.020,80.000
18:01:15.600,428.288,311.850,-85.460,-28.935,1.691,-0.622,26.710,79.378
18:01:15.690,468.788,339.525,-52.330,-15.768,0.750,-0.163,27.460,79.214
18:01:15.787,531.225,334.125,-11.164,-7.626,-0.509,-0.163,26.951,79.214
18:01:15.875,557.888,342.900,26.142,0.705,-1.430,-0.163,25.521,79.214
18:01:15.965,558.225,342.225,53.468,6.603,-1.965,-0.163,23.556,79.214
18:01:16.052,552.150,343.575,71.765,11.276,-2.277,0.393,21.278,79.607
18:01:16.140,535.613,347.963,80.621,15.883,-2.329,0.515,18.949,80.122
18:01:16.225,517.050,348.975,82.031,19.521,-2.221,0.593,16.728,80.716
18:01:16.309,478.575,348.300,72.580,21.994,-1.755,0.637,14.973,81.352
18:01:16.394,458.325,346.275,60.161,23.247,-1.365,0.646,13.608,81.998
18:01:16.483,438.750,331.425,45.759,20.115,-0.941,0.476,12.667,82.475
18:01:16.572,422.550,287.550,30.828,5.868,-0.531,0.476,12.136,82.475
18:01:16.656,445.500,267.975,26.184,-9.870,-0.609,0.476,11.527,82.475
18:01:16.741,457.650,259.875,26.106,-23.570,-0.696,-0.899,10.830,81.576
18:01:16.842,482.625,246.375,32.862,-37.255,-1.011,-1.264,9.819,80.311
18:01:16.936,525.825,235.575,49.580,-50.192,-1.653,-1.596,8.166,78.716
18:01:17.024,568.688,236.925,73.482,-59.269,-2.433,-1.763,5.732,76.953
18:01:17.107,593.325,256.500,97.657,-60.552,-3.085,-1.644,2.648,75.309
18:01:17.196,603.450,280.800,118.070,-54.854,-3.557,-1.355,-0.909,73.954
18:01:17.293,626.738,321.300,139.331,-39.634,-4.142,-0.761,-5.051,73.193
18:01:17.380,628.763,342.562,155.405,-22.714,-4.470,-0.276,-9.522,72.918
18:01:17.464,639.225,378.675,169.997,-0.495,-4.831,-0.276,-14.353,72.918
