timestamp,target_x,target_y,error_x,error_y,p_out_delta_x,p_out_delta_y,pid_out_x,pid_out_y
20:59:09.939,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
20:59:10.033,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
20:59:10.140,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
20:59:10.238,746.381,158.288,314.381,-161.712,-14.009,-6.053,-14.009,83.947
20:59:10.325,744.525,153.562,313.953,-162.803,-9.787,-4.364,-23.796,79.583
20:59:10.413,744.525,153.562,313.953,-162.803,-2.798,-1.161,-26.594,78.422
20:59:10.499,744.525,153.562,313.953,-162.803,-2.798,-1.161,-29.392,77.261
20:59:10.603,744.525,153.562,313.953,-162.803,-2.798,-1.161,-32.190,76.100
20:59:10.694,744.525,153.562,313.953,-162.803,-2.798,-1.161,-32.190,76.100
20:59:10.786,744.525,153.562,313.953,-162.803,-2.798,-1.161,-32.190,76.100
20:59:10.875,744.525,153.562,313.953,-162.803,-2.798,-1.161,-32.190,76.100
20:59:10.974,744.525,153.562,313.953,-162.803,-2.798,-1.161,-32.190,76.100
20:59:11.060,744.525,153.562,313.953,-162.803,-2.798,-1.161,-32.190,76.100
20:59:11.147,115.425,315.225,-261.414,-18.600,15.846,1.045,-16.344,77.145
20:59:11.238,125.888,315.225,-341.122,3.239,11.706,1.045,-4.638,77.145
20:59:11.338,125.888,315.225,-472.466,36.899,4.211,0.263,-0.428,77.408
20:59:11.451,125.888,315.225,-603.810,70.559,5.381,0.503,4.953,77.911
20:59:11.540,125.888,315.225,-735.155,104.218,6.552,0.743,11.505,78.655
20:59:11.639,553.500,327.375,74.817,13.541,-13.161,-0.608,-1.656,78.047
20:59:11.725,553.500,327.375,178.327,16.179,-1.589,0.115,-3.246,78.162
20:59:11.820,553.500,327.375,281.837,18.818,-2.512,0.134,-5.757,78.296
20:59:11.907,553.500,327.375,385.347,21.456,-3.434,0.153,-9.192,78.449
20:59:11.992,553.500,327.375,385.347,21.456,-3.434,0.153,-9.192,78.449
20:59:12.078,553.500,327.375,385.347,21.456,-3.434,0.153,-9.192,78.449
20:59:12.168,553.500,327.375,385.347,21.456,-3.434,0.153,-9.192,78.449
20:59:12.256,441.450,302.400,32.156,-15.625,3.718,-0.814,-5.473,77.635
20:59:12.388,441.450,303.075,13.076,-18.631,-0.153,-0.530,-5.626,77.105
20:59:12.489,441.450,303.075,-0.601,-24.178,-0.153,-0.172,-5.626,76.932
20:59:12.581,490.725,307.125,48.059,-15.337,-2.150,-0.315,-7.776,76.617
20:59:12.680,489.713,325.350,57.539,-0.671,-1.921,-0.315,-9.697,76.617
20:59:12.768,490.725,328.725,61.155,7.652,-1.956,-0.315,-11.653,76.617
20:59:12.853,454.950,335.812,36.541,15.438,-0.811,0.496,-12.464,77.113
20:59:12.941,436.050,338.850,11.780,20.026,-0.036,0.584,-12.500,77.697
20:59:13.029,411.750,342.225,-14.993,23.413,0.826,0.662,-11.675,78.360
20:59:13.117,372.263,342.225,-52.205,24.084,2.126,0.651,-9.549,79.011
20:59:13.205,356.738,344.250,-76.589,25.137,2.715,0.683,-6.834,79.694
20:59:13.297,334.125,338.850,-99.340,21.429,3.403,0.533,-3.431,80.227
20:59:13.409,307.800,328.725,-124.137,12.475,4.204,0.238,0.773,80.465
20:59:13.498,304.088,327.375,-134.273,7.683,4.324,0.238,5.096,80.465
20:59:13.602,271.350,326.025,-158.225,5.194,5.256,0.238,10.352,80.465
20:59:13.710,258.694,326.025,-175.045,4.689,5.685,0.238,16.037,80.465
20:59:13.802,229.500,337.500,-199.955,12.928,6.570,0.434,22.607,80.899
20:59:13.894,232.706,343.913,-206.058,21.276,6.509,0.658,29.116,81.557
20:59:13.980,246.881,358.425,-196.001,34.711,5.979,1.072,35.095,82.629
20:59:14.072,263.925,354.713,-177.795,37.329,5.302,1.026,40.397,83.655
20:59:14.167,302.400,355.388,-142.543,37.805,3.975,1.016,44.372,84.670
20:59:14.253,302.400,355.388,-124.091,41.417,1.106,0.295,45.478,84.966
20:59:14.343,302.400,355.388,-105.640,45.030,0.941,0.321,46.420,85.287
20:59:14.432,302.400,355.388,-87.189,48.643,0.777,0.347,47.197,85.634
20:59:14.521,546.075,309.825,105.193,-7.142,-5.853,0.347,41.344,85.634
20:59:14.618,583.538,299.700,155.971,-19.723,-5.544,-0.662,35.800,84.972
20:59:14.705,583.538,299.700,213.345,-31.444,-1.901,-0.224,33.899,84.748
20:59:14.790,594.000,278.775,177.995,-41.511,-5.079,-1.217,28.819,83.530
20:59:14.879,594.000,278.775,201.603,-52.629,-1.797,-0.375,27.022,83.155
20:59:14.973,571.050,265.275,151.663,-56.046,-4.063,-1.535,22.959,81.620
20:59:15.059,571.050,265.275,149.686,-64.485,-1.334,-0.460,21.625,81.160
20:59:15.146,571.050,265.275,147.708,-72.925,-1.316,-0.520,20.309,80.640
20:59:15.235,629.100,286.538,192.956,-37.327,-6.624,-0.617,13.685,80.023
20:59:15.321,629.100,286.538,204.724,-32.948,-1.825,-0.235,11.861,79.788
20:59:15.409,699.975,285.525,260.366,-33.602,-8.865,-0.905,2.996,78.883
20:59:15.498,699.975,285.525,287.396,-30.974,-2.561,-0.221,0.434,78.662
20:59:15.589,675.000,285.525,253.449,-33.578,-7.452,-0.926,-7.017,77.736
20:59:15.677,675.000,285.525,259.107,-32.784,-2.309,-0.234,-9.327,77.502
20:59:15.766,597.375,302.400,179.990,-19.716,-4.557,-0.387,-13.883,77.115
20:59:15.852,548.100,311.513,127.657,-10.266,-3.282,-0.173,-17.166,76.942
20:59:15.941,545.400,312.525,106.961,-6.243,-3.060,-0.173,-20.225,76.942
20:59:16.029,532.575,325.350,93.732,3.551,-2.747,-0.173,-22.972,76.942
20:59:16.117,522.113,328.725,84.516,9.413,-2.513,-0.173,-25.485,76.942
20:59:16.204,517.050,324.675,79.883,8.160,-2.430,-0.173,-27.915,76.942
20:59:16.294,520.425,322.650,82.384,5.319,-2.603,-0.173,-30.518,76.942
20:59:16.419,533.250,321.975,93.895,3.181,-3.083,-0.173,-33.601,76.942
20:59:16.506,537.300,325.350,102.431,4.518,-3.309,-0.173,-36.910,76.942
20:59:16.598,550.125,326.700,114.819,6.115,-3.747,-0.173,-40.657,76.942
20:59:16.685,550.125,326.700,119.581,6.777,-3.794,-0.173,-44.451,76.942
20:59:16.779,540.675,328.388,114.008,8.129,-3.482,-0.173,-47.932,76.942
20:59:16.863,513.000,333.113,91.438,11.908,-2.550,0.359,-50.483,77.300
20:59:16.954,487.350,338.175,63.572,16.944,-1.610,0.507,-52.093,77.807
20:59:17.043,487.350,338.175,46.380,20.382,-0.413,0.145,-52.506,77.953
20:59:17.130,400.950,337.163,-21.883,18.176,1.595,0.462,-50.911,78.415
20:59:17.216,382.725,335.475,-51.599,16.673,2.007,0.430,-48.905,78.845
20:59:17.312,361.463,335.475,-74.835,15.910,2.645,0.417,-46.260,79.262
20:59:17.405,344.925,335.475,-92.090,15.547,3.103,0.412,-43.156,79.674
20:59:17.492,340.538,324.000,-98.843,7.412,3.173,0.412,-39.983,79.674
20:59:17.584,335.138,315.900,-102.424,-1.729,3.243,0.412,-36.740,79.674
20:59:17.675,340.875,314.213,-97.839,-6.394,2.991,0.412,-33.750,79.674
20:59:17.761,345.094,309.150,-91.484,-11.153,2.769,-0.349,-30.981,79.325
20:59:17.850,351.675,305.100,-83.590,-15.327,2.502,-0.454,-28.479,78.870
20:59:17.936,348.638,305.100,-82.321,-16.466,2.551,-0.452,-25.929,78.418
20:59:18.023,345.094,308.475,-84.717,-13.989,2.675,-0.348,-23.254,78.070
20:59:18.110,336.656,313.200,-91.980,-9.204,2.966,-0.348,-20.288,78.070
20:59:18.197,292.612,317.588,-125.866,-3.969,4.379,-0.348,-15.909,78.070
20:59:18.283,277.425,323.325,-150.816,2.085,5.038,-0.348,-10.871,78.070
