timestamp,target_x,target_y,error_x,error_y,p_out_delta_x,p_out_delta_y,pid_out_x,pid_out_y
09:43:27.435,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:27.550,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:27.670,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:27.795,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:27.917,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:28.116,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:28.235,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:28.365,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:28.486,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:28.602,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:28.716,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:28.871,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:29.063,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:29.178,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:29.300,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:29.439,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:29.555,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:29.673,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:29.790,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:29.963,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:30.085,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:30.211,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:30.356,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:30.478,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:30.595,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:30.709,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:30.839,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
09:43:30.955,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
