timestamp,target_x,target_y,error_x,error_y,p_out_delta_x,p_out_delta_y,pid_out_x,pid_out_y
21:26:49.333,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:49.421,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:49.517,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:49.608,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:49.704,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:49.791,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:49.878,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:49.968,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:50.126,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:50.212,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:50.308,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:50.395,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:50.482,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:50.576,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:50.666,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:50.758,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:50.854,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:50.941,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:51.028,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:51.262,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:51.348,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:51.439,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:51.551,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:51.645,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:51.733,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:51.821,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:51.911,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:51.998,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:52.121,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:52.213,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:52.308,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:52.397,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:52.490,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:52.586,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:52.676,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:52.763,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:52.852,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:52.939,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:53.027,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:53.114,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:53.204,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:53.295,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
21:26:53.384,76.528,303.750,-355.472,-16.250,17.424,-0.797,17.424,89.203
21:26:53.474,76.528,303.750,-355.472,-16.250,3.168,-0.116,20.592,89.088
21:26:53.564,76.528,303.750,-355.472,-16.250,3.168,-0.116,23.760,88.972
21:26:53.654,76.528,303.750,-355.472,-16.250,3.168,-0.116,26.928,88.856
21:26:53.740,76.528,303.750,-355.472,-16.250,3.168,-0.116,26.928,88.856
21:26:53.829,76.528,303.750,-355.472,-16.250,3.168,-0.116,26.928,88.856
21:26:53.921,76.528,303.750,-355.472,-16.250,3.168,-0.116,26.928,88.856
21:26:54.008,745.875,162.675,305.614,-155.584,-21.316,-7.336,5.612,81.519
21:26:54.095,745.875,162.675,305.713,-155.605,-2.725,-1.109,2.887,80.410
21:26:54.185,737.100,169.763,305.117,-150.366,-9.507,-4.597,-6.619,75.813
21:26:54.277,737.100,169.763,305.216,-150.384,-2.720,-1.072,-9.339,74.741
21:26:54.369,737.100,169.763,305.315,-150.403,-2.721,-1.072,-12.060,73.669
21:26:54.459,737.100,169.763,305.413,-150.421,-2.722,-1.072,-14.782,72.596
21:26:54.553,248.231,378.000,-177.816,55.464,14.160,5.400,-0.623,77.996
21:26:54.648,223.256,382.725,-207.350,62.401,6.994,2.070,6.371,80.066
21:26:54.736,223.256,382.725,-207.640,62.542,1.850,0.446,8.222,80.512
21:26:54.826,223.256,382.725,-207.929,62.684,1.853,0.447,10.075,80.959
21:26:54.915,223.256,382.725,-208.219,62.825,1.856,0.448,11.931,81.407
21:26:55.003,497.475,306.788,62.148,-12.287,-6.758,-1.722,5.173,79.685
21:26:55.091,513.338,297.675,80.468,-21.867,-2.837,-0.853,2.337,78.832
21:26:55.182,538.650,287.888,105.463,-31.645,-3.735,-1.161,-1.399,77.671
21:26:55.272,538.650,287.888,105.574,-31.627,-0.941,-0.225,-2.339,77.445
21:26:55.360,426.600,328.725,-2.761,7.767,-0.941,-0.225,-2.339,77.445
21:26:55.450,394.200,334.463,-36.212,14.162,1.726,0.556,-0.614,78.001
