timestamp,center_x,center_y
2026-02-18 09:32:32.541,343.58,337.50
2026-02-18 09:32:32.630,336.15,346.28
2026-02-18 09:32:32.716,336.49,354.38
2026-02-18 09:32:32.812,339.53,353.70
2026-02-18 09:32:32.897,342.23,342.23
2026-02-18 09:32:32.986,349.65,326.03
2026-02-18 09:32:33.079,349.31,318.26
2026-02-18 09:32:33.164,354.38,319.95
2026-02-18 09:32:33.253,355.73,325.69
2026-02-18 09:32:33.339,355.73,334.12
2026-02-18 09:32:33.421,353.70,347.29
2026-02-18 09:32:33.522,351.00,350.66
2026-02-18 09:32:33.615,357.75,350.33
2026-02-18 09:32:33.702,372.60,345.60
2026-02-18 09:32:33.798,397.58,341.21
2026-02-18 09:32:33.881,427.28,344.92
2026-02-18 09:32:33.965,440.10,348.98
2026-02-18 09:32:34.057,446.51,360.79
2026-02-18 09:32:34.144,444.83,364.50
2026-02-18 09:32:34.234,442.80,368.89
2026-02-18 09:32:34.374,433.35,375.30
2026-02-18 09:32:34.461,434.70,371.93
2026-02-18 09:32:34.563,440.78,373.61
2026-02-18 09:32:34.658,460.35,366.19
2026-02-18 09:32:34.741,476.89,357.41
2026-02-18 09:32:34.825,490.39,343.91
2026-02-18 09:32:34.940,493.09,328.73
2026-02-18 09:32:35.031,498.49,312.53
2026-02-18 09:32:35.120,508.95,303.75
2026-02-18 09:32:35.207,516.71,304.42
2026-02-18 09:32:35.295,527.18,305.78
2026-02-18 09:32:35.378,537.97,337.84
2026-02-18 09:32:35.460,540.67,344.93
2026-02-18 09:32:35.552,541.35,354.38
2026-02-18 09:32:35.639,538.99,360.45
2026-02-18 09:32:35.722,528.53,330.08
2026-02-18 09:32:35.804,528.19,311.17
2026-02-18 09:32:35.888,538.99,298.35
2026-02-18 09:32:35.974,546.08,297.34
2026-02-18 09:32:36.064,585.90,309.15
2026-02-18 09:32:36.152,596.36,326.03
2026-02-18 09:32:36.237,604.80,349.99
2026-02-18 09:32:36.322,589.95,365.85
2026-02-18 09:32:36.404,567.68,369.56
2026-02-18 09:32:36.580,465.08,342.23
2026-02-18 09:32:36.671,435.04,325.35
2026-02-18 09:32:36.758,433.01,324.00
2026-02-18 09:32:36.843,442.12,309.49
2026-02-18 09:32:36.927,452.93,293.29
2026-02-18 09:32:37.027,451.58,281.81
2026-02-18 09:32:37.122,450.90,263.25
2026-02-18 09:32:37.214,444.49,254.14
2026-02-18 09:32:37.300,420.19,255.83
2026-02-18 09:32:37.384,410.40,252.11
2026-02-18 09:32:37.468,404.33,256.16
2026-02-18 09:32:37.562,401.96,252.45
2026-02-18 09:32:37.652,401.62,251.10
2026-02-18 09:32:37.737,411.75,248.06
2026-02-18 09:32:37.829,415.12,247.73
2026-02-18 09:32:37.912,421.88,247.05
2026-02-18 09:32:38.000,414.45,254.48
2026-02-18 09:32:38.098,406.69,267.98
2026-02-18 09:32:38.188,395.55,261.56
2026-02-18 09:32:38.282,393.19,254.48
2026-02-18 09:32:38.372,383.74,244.01
2026-02-18 09:32:38.461,378.00,230.85
2026-02-18 09:32:38.554,374.62,246.71
2026-02-18 09:32:38.646,373.28,268.99
2026-02-18 09:32:38.734,376.99,289.91
2026-02-18 09:32:38.822,382.73,307.80
2026-02-18 09:32:38.909,382.05,313.20
2026-02-18 09:32:39.000,387.45,308.81
2026-02-18 09:32:39.095,394.54,307.46
2026-02-18 09:32:39.216,396.90,317.59
2026-02-18 09:32:39.301,407.70,338.17
2026-02-18 09:32:39.391,417.15,351.34
2026-02-18 09:32:39.511,427.28,366.86
2026-02-18 09:32:39.606,426.60,356.40
2026-02-18 09:32:39.695,420.53,353.03
2026-02-18 09:32:39.781,410.40,355.73
2026-02-18 09:32:39.865,398.59,374.62
2026-02-18 09:32:39.954,392.51,395.21
2026-02-18 09:32:40.044,395.55,413.10
2026-02-18 09:32:40.133,400.28,437.40
2026-02-18 09:32:40.223,402.98,438.41
2026-02-18 09:32:40.314,409.73,450.23
2026-02-18 09:32:40.399,420.86,446.85
2026-02-18 09:32:40.488,427.95,464.40
2026-02-18 09:32:40.585,437.40,463.73
2026-02-18 09:32:40.674,441.45,425.25
2026-02-18 09:32:40.757,440.78,403.99
2026-02-18 09:32:40.841,440.10,376.31
2026-02-18 09:32:41.664,9.32,186.64
2026-02-18 09:32:41.831,519.75,242.33
2026-02-18 09:32:42.173,457.99,191.53
