timestamp,target_x,target_y,error_x,error_y,p_out_delta_x,p_out_delta_y,pid_out_x,pid_out_y
16:37:53.041,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
16:37:53.147,438.413,298.350,6.413,-21.650,-0.000,-1.003,0.000,88.997
16:37:53.231,441.450,302.062,9.305,-18.114,-0.000,-0.415,0.000,88.582
16:37:53.317,442.800,293.625,10.732,-25.999,-0.315,-0.850,-0.315,87.732
16:37:53.415,432.000,301.050,0.489,-19.271,-0.315,-0.383,-0.315,87.349
16:37:53.494,433.688,310.500,1.633,-9.945,-0.315,-0.383,-0.315,87.349
16:37:53.589,432.338,309.487,0.396,-10.487,-0.315,-0.291,-0.315,87.058
16:37:53.690,432.338,309.487,0.394,-10.483,-0.315,-0.075,-0.315,86.983
16:37:53.772,432.338,309.487,0.392,-10.480,-0.315,-0.075,-0.315,86.908
16:37:53.864,432.338,309.487,0.390,-10.477,-0.315,-0.075,-0.315,86.834
16:37:53.949,446.175,347.288,14.007,26.828,-0.641,1.449,-0.956,88.282
16:37:54.030,448.200,348.300,16.101,28.234,-0.472,0.782,-1.428,89.065
16:37:54.110,452.588,353.025,20.384,32.808,-0.629,0.967,-2.057,90.032
16:37:54.190,454.275,344.250,22.190,24.641,-0.629,0.499,-2.686,90.530
16:37:54.271,452.925,348.300,20.983,28.135,-0.537,0.821,-3.223,91.351
16:37:54.394,459.000,334.463,26.727,15.086,-0.827,0.147,-4.050,91.498
16:37:54.473,388.125,178.200,-40.663,-134.663,2.408,-6.536,-1.642,84.962
16:37:54.555,402.975,186.975,-29.558,-133.108,0.573,-3.528,-1.069,81.434
16:37:54.635,417.150,194.738,-15.521,-125.628,0.140,-3.212,-0.929,78.222
16:37:54.719,418.500,197.100,-13.593,-123.032,0.326,-3.239,-0.604,74.983
16:37:54.797,427.275,194.906,-5.130,-125.008,0.326,-3.381,-0.604,71.602
16:37:54.883,495.450,343.237,60.331,16.490,-2.896,3.215,-3.500,74.817
16:37:54.965,427.950,213.300,-1.118,-101.096,-2.896,-5.008,-3.500,69.809
16:37:55.046,428.625,215.831,-3.273,-104.036,-2.896,-2.839,-3.500,66.970
16:37:55.132,429.300,216.338,-2.727,-103.686,-2.896,-2.765,-3.500,64.204
16:37:55.215,431.663,219.038,-0.447,-101.093,-2.896,-2.652,-3.500,61.552
16:37:55.293,434.700,221.906,2.556,-98.237,-2.896,-2.570,-3.500,58.982
16:37:55.388,436.725,221.738,4.626,-98.268,-2.896,-2.628,-3.500,56.354
16:37:55.470,443.475,221.231,11.164,-98.752,-0.427,-2.650,-3.927,53.704
16:37:55.548,451.575,222.244,19.194,-97.808,-0.671,-2.596,-4.597,51.108
16:37:55.629,457.650,223.763,25.358,-96.315,-0.799,-2.546,-5.396,48.562
16:37:55.712,467.438,224.100,34.982,-95.925,-1.124,-2.557,-6.520,46.005
16:37:55.792,467.100,220.050,35.098,-99.773,-0.941,-2.743,-7.461,43.262
16:37:55.876,463.050,215.663,31.238,-104.137,-0.759,-2.870,-8.220,40.392
16:37:55.954,459.000,206.888,27.196,-112.712,-0.648,-3.182,-8.868,37.211
16:37:56.035,460.350,201.825,28.300,-117.935,-0.778,-3.256,-9.647,33.955
16:37:56.116,464.738,191.700,32.539,-127.838,-0.953,-3.612,-10.600,30.343
16:37:56.210,466.425,184.613,34.343,-135.055,-0.954,-3.752,-11.553,26.591
16:37:56.289,461.700,180.900,29.914,-138.928,-0.713,-3.790,-12.266,22.800
16:37:56.373,457.650,179.381,25.846,-140.554,-0.611,-3.790,-12.877,19.011
16:37:56.451,447.188,175.163,15.674,-144.655,-0.220,-3.948,-13.097,15.063
16:37:56.536,444.825,172.800,12.955,-147.097,-0.293,-3.981,-13.390,11.082
16:37:56.617,444.825,168.750,12.831,-151.075,-0.341,-4.117,-13.731,6.965
16:37:56.698,447.525,171.450,15.403,-148.678,-0.462,-3.928,-14.193,3.037
16:37:56.779,449.213,171.281,17.131,-148.730,-0.492,-3.977,-14.685,-0.941
16:37:56.859,454.613,171.450,22.365,-148.571,-0.701,-3.969,-15.385,-4.910
16:37:56.944,457.650,171.788,25.503,-148.242,-0.743,-3.957,-16.129,-8.867
16:37:57.028,462.038,170.775,29.834,-149.193,-0.883,-4.008,-17.011,-12.874
16:37:57.124,465.075,170.269,32.931,-149.720,-0.941,-4.013,-17.953,-16.888
16:37:57.208,467.438,166.388,35.328,-153.449,-0.992,-4.176,-18.944,-21.063
16:37:57.288,468.450,166.219,36.403,-153.780,-0.994,-4.118,-19.938,-25.181
16:37:57.367,467.100,168.075,35.164,-152.023,-0.916,-4.030,-20.854,-29.211
16:37:57.459,466.088,169.762,34.140,-150.332,-0.893,-3.986,-21.747,-33.198
16:37:57.544,465.750,174.488,33.772,-145.744,-0.896,-3.807,-22.643,-37.004
16:37:57.627,465.075,176.850,33.110,-143.280,-0.872,-3.782,-23.515,-40.787
16:37:57.719,463.725,177.525,31.791,-142.523,-0.824,-3.796,-24.339,-44.582
16:37:57.801,463.725,177.525,31.866,-142.770,-0.284,-1.018,-24.623,-45.600
16:37:57.891,463.725,177.525,31.940,-143.018,-0.285,-1.020,-24.908,-46.620
16:37:57.973,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:58.056,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:58.136,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:58.216,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:58.304,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:58.381,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:58.460,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:58.539,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:58.644,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:58.726,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:58.805,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:58.886,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:58.974,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:59.053,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:59.135,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:59.213,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:59.293,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:59.376,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:59.454,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:59.534,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:59.612,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:59.704,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:59.783,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:59.864,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:37:59.948,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:00.034,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:00.112,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:00.189,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:00.267,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:00.346,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:00.423,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:00.504,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:00.583,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:00.661,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:00.757,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:00.883,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:00.961,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:01.039,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:01.117,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:01.198,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:01.277,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:01.358,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:01.438,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:01.517,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:01.597,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:01.682,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:01.765,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:01.845,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:01.927,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:02.007,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:02.086,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:02.164,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:02.244,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:02.322,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:02.404,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:02.487,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:02.586,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:02.666,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:02.746,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:02.838,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:02.923,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:03.004,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:03.082,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
16:38:03.160,463.725,177.525,32.015,-143.265,-0.285,-1.021,-25.193,-47.641
