timestamp,center_x,center_y
2026-02-18 09:58:46.247,567.00,330.08
2026-02-18 09:58:46.361,564.97,324.00
2026-02-18 09:58:46.464,569.70,313.20
2026-02-18 09:58:46.560,573.08,301.73
2026-02-18 09:58:46.657,570.38,294.30
2026-02-18 09:58:46.759,514.01,294.30
2026-02-18 09:58:46.969,355.39,328.05
2026-02-18 09:58:47.073,282.49,337.84
2026-02-18 09:58:47.168,266.29,339.19
2026-02-18 09:58:47.270,318.94,341.89
2026-02-18 09:58:47.370,361.80,329.74
2026-02-18 09:58:47.480,405.68,327.38
2026-02-18 09:58:47.588,389.48,324.67
2026-02-18 09:58:47.685,356.74,321.30
2026-02-18 09:58:47.786,296.16,314.55
2026-02-18 09:58:47.896,274.89,308.14
2026-02-18 09:58:47.990,286.20,301.73
2026-02-18 09:58:48.095,329.23,298.35
2026-02-18 09:58:48.187,372.60,298.69
2026-02-18 09:58:48.299,394.20,322.65
2026-02-18 09:58:48.395,405.34,351.00
2026-02-18 09:58:48.497,403.65,359.78
2026-02-18 09:58:48.607,411.75,355.39
2026-02-18 09:58:48.710,448.88,303.75
2026-02-18 09:58:48.811,465.41,290.93
2026-02-18 09:58:48.906,507.94,281.14
2026-02-18 09:58:49.001,523.80,292.28
2026-02-18 09:58:49.097,545.74,323.33
2026-02-18 09:58:49.192,543.38,343.58
2026-02-18 09:58:49.297,550.80,367.20
2026-02-18 09:58:49.397,533.93,365.18
2026-02-18 09:58:49.499,577.46,336.83
2026-02-18 09:58:49.603,602.78,300.04
2026-02-18 09:58:49.697,631.80,268.31
2026-02-18 09:58:49.796,615.60,255.49
2026-02-18 09:58:49.900,592.31,264.60
2026-02-18 09:58:49.996,525.15,304.09
2026-02-18 09:58:50.096,494.10,355.73
2026-02-18 09:58:50.193,455.96,394.88
2026-02-18 09:58:50.321,419.18,389.14
2026-02-18 09:58:50.453,366.53,331.42
2026-02-18 09:58:50.552,260.55,302.40
2026-02-18 09:58:50.648,193.89,289.91
2026-02-18 09:58:50.754,194.06,296.33
2026-02-18 09:58:50.859,246.38,332.10
2026-02-18 09:58:50.954,320.79,377.33
2026-02-18 09:58:51.051,350.66,402.64
2026-02-18 09:58:51.144,353.03,391.50
2026-02-18 09:58:51.244,337.33,357.08
2026-02-18 09:58:51.352,330.08,309.49
2026-02-18 09:58:51.463,333.45,254.14
2026-02-18 09:58:51.563,366.53,217.52
2026-02-18 09:58:51.660,345.43,157.78
2026-02-18 09:58:51.857,452.59,314.55
2026-02-18 09:58:51.956,527.18,413.78
2026-02-18 09:58:52.053,570.38,421.88
2026-02-18 09:58:52.150,587.93,393.53
2026-02-18 09:58:52.249,583.20,321.30
2026-02-18 09:58:52.357,577.12,263.93
2026-02-18 09:58:52.449,543.38,231.86
2026-02-18 09:58:52.542,537.98,223.76
2026-02-18 09:58:52.646,537.30,257.17
2026-02-18 09:58:52.744,548.44,311.18
2026-02-18 09:58:52.865,567.00,357.08
2026-02-18 09:58:52.962,554.18,372.60
2026-02-18 09:58:53.250,378.00,287.55
2026-02-18 09:58:53.354,335.48,282.49
2026-02-18 09:58:53.482,313.37,283.84
2026-02-18 09:58:53.577,315.39,310.50
2026-02-18 09:58:53.674,296.33,330.75
2026-02-18 09:58:53.797,294.30,347.62
2026-02-18 09:58:53.896,311.68,346.28
2026-02-18 09:58:54.001,313.71,334.80
2026-02-18 09:58:54.114,337.50,319.95
2026-02-18 09:58:54.215,395.89,282.83
2026-02-18 09:58:54.316,431.33,272.03
2026-02-18 09:58:54.413,459.34,273.38
2026-02-18 09:58:54.510,465.08,311.17
2026-02-18 09:58:54.606,467.77,337.50
2026-02-18 09:58:54.700,460.01,358.43
2026-02-18 09:58:54.800,460.35,360.79
2026-02-18 09:58:54.895,476.55,358.43
2026-02-18 09:58:54.990,510.64,340.88
2026-02-18 09:58:55.089,552.83,335.48
2026-02-18 09:58:55.185,587.92,313.20
2026-02-18 09:58:55.290,589.95,311.85
2026-02-18 09:58:55.423,556.88,306.79
2026-02-18 09:58:55.517,503.89,301.39
2026-02-18 09:58:55.630,492.08,290.25
2026-02-18 09:58:55.728,500.51,289.58
2026-02-18 09:58:55.831,515.70,305.10
2026-02-18 09:58:55.930,500.85,317.92
2026-02-18 09:58:56.027,455.62,321.98
2026-02-18 09:58:56.123,396.23,324.68
2026-02-18 09:58:56.236,342.39,331.43
2026-02-18 09:58:56.339,316.91,337.16
2026-02-18 09:58:56.472,317.25,340.88
2026-02-18 09:58:56.567,333.28,341.55
2026-02-18 09:58:56.667,329.06,357.75
2026-02-18 09:58:56.767,343.24,367.88
2026-02-18 09:58:56.876,352.35,359.10
2026-02-18 09:58:56.971,353.36,343.24
2026-02-18 09:58:57.067,342.06,329.06
2026-02-18 09:58:57.162,346.61,300.38
2026-02-18 09:58:57.279,365.18,284.18
2026-02-18 09:58:57.389,394.88,264.60
2026-02-18 09:58:57.489,416.48,242.33
2026-02-18 09:58:57.584,440.10,242.66
2026-02-18 09:58:57.681,449.55,247.73
2026-02-18 09:58:57.779,459.67,261.90
2026-02-18 09:58:57.879,464.74,268.99
2026-02-18 09:58:57.984,453.94,268.65
2026-02-18 09:58:58.079,446.85,255.15
2026-02-18 09:58:58.173,446.85,234.90
2026-02-18 09:58:58.271,447.53,217.35
2026-02-18 09:58:58.370,454.95,215.33
2026-02-18 09:58:58.465,459.67,225.45
2026-02-18 09:58:58.561,455.62,243.34
2026-02-18 09:58:58.883,409.05,381.71
2026-02-18 09:58:58.993,394.88,417.83
2026-02-18 09:58:59.090,382.05,411.08
2026-02-18 09:58:59.186,393.19,408.71
2026-02-18 09:58:59.292,403.65,392.18
2026-02-18 09:58:59.407,416.48,384.75
2026-02-18 09:58:59.502,426.94,395.55
2026-02-18 09:58:59.626,434.03,406.35
2026-02-18 09:58:59.721,437.74,435.38
2026-02-18 09:58:59.820,432.00,471.15
2026-02-18 09:58:59.915,432.67,490.05
2026-02-18 09:59:00.012,433.69,498.83
2026-02-18 09:59:00.120,435.71,482.96
2026-02-18 09:59:00.222,440.10,467.44
2026-02-18 09:59:00.321,442.13,478.58
2026-02-18 09:59:00.453,439.76,513.68
2026-02-18 09:59:00.576,436.73,515.70
2026-02-18 09:59:00.671,433.35,461.70
2026-02-18 09:59:00.766,431.66,421.20
2026-02-18 09:59:00.871,428.62,382.39
2026-02-18 09:59:00.962,432.00,340.54
2026-02-18 09:59:01.058,433.01,296.33
2026-02-18 09:59:01.151,426.26,278.10
2026-02-18 09:59:01.248,420.86,239.63
2026-02-18 09:59:01.347,420.53,202.50
2026-02-18 09:59:01.446,419.85,170.61
2026-02-18 09:59:01.550,420.19,151.03
2026-02-18 09:59:01.646,412.76,149.34
2026-02-18 09:59:01.740,402.64,151.20
2026-02-18 09:59:01.850,393.53,147.66
2026-02-18 09:59:01.949,381.04,147.15
2026-02-18 09:59:02.045,371.92,150.02
2026-02-18 09:59:02.145,356.40,169.43
2026-02-18 09:59:02.244,346.95,270.00
2026-02-18 09:59:02.349,327.04,359.78
2026-02-18 09:59:02.445,317.59,416.48
2026-02-18 09:59:02.541,327.71,402.30
2026-02-18 09:59:02.734,359.78,296.33
2026-02-18 09:59:02.828,350.66,257.85
2026-02-18 09:59:02.949,329.74,249.08
2026-02-18 09:59:03.044,294.13,284.85
2026-02-18 09:59:03.138,278.44,338.18
2026-02-18 09:59:03.251,280.97,363.83
2026-02-18 09:59:03.352,293.79,374.29
2026-02-18 09:59:03.448,297.68,361.12
2026-02-18 09:59:03.548,338.01,326.70
2026-02-18 09:59:03.940,481.61,161.66
2026-02-18 09:59:04.042,483.30,131.96
2026-02-18 09:59:04.230,447.53,176.51
2026-02-18 09:59:04.332,429.98,251.77
2026-02-18 09:59:04.431,440.78,237.26
2026-02-18 09:59:04.526,447.53,244.69
2026-02-18 09:59:04.618,494.10,187.48
2026-02-18 09:59:04.727,489.71,179.04
2026-02-18 09:59:04.826,506.93,159.47
2026-02-18 09:59:04.928,499.50,191.53
2026-02-18 09:59:05.033,497.48,199.12
2026-02-18 09:59:05.228,518.74,403.99
2026-02-18 09:59:05.326,542.70,454.28
2026-02-18 09:59:05.653,616.28,289.91
2026-02-18 09:59:05.771,650.03,271.35
2026-02-18 09:59:06.077,610.88,402.30
2026-02-18 09:59:06.194,627.08,405.67
2026-02-18 09:59:06.296,623.70,364.50
2026-02-18 09:59:06.498,569.03,331.76
2026-02-18 09:59:06.593,542.03,333.79
2026-02-18 09:59:06.690,543.38,338.18
2026-02-18 09:59:06.787,519.75,346.28
2026-02-18 09:59:06.895,497.48,346.95
2026-02-18 09:59:06.993,471.15,337.16
2026-02-18 09:59:07.092,466.43,341.55
2026-02-18 09:59:07.212,454.61,342.56
2026-02-18 09:59:07.317,448.54,354.38
2026-02-18 09:59:07.422,434.03,359.10
2026-02-18 09:59:07.519,430.65,366.86
2026-02-18 09:59:07.626,434.03,374.62
2026-02-18 09:59:07.724,440.78,386.10
2026-02-18 09:59:07.827,440.78,386.44
2026-02-18 09:59:07.932,436.73,377.33
2026-02-18 09:59:08.033,429.98,369.90
2026-02-18 09:59:08.134,417.15,365.85
2026-02-18 09:59:08.262,409.05,358.43
2026-02-18 09:59:08.376,413.10,343.58
2026-02-18 09:59:08.473,430.65,338.85
2026-02-18 09:59:08.570,460.35,332.10
2026-02-18 09:59:08.666,492.08,322.65
2026-02-18 09:59:08.765,511.65,307.12
2026-02-18 09:59:08.879,506.93,300.04
2026-02-18 09:59:08.977,490.05,292.28
2026-02-18 09:59:09.089,486.00,290.59
2026-02-18 09:59:09.191,479.93,304.09
2026-02-18 09:59:09.292,480.94,311.17
2026-02-18 09:59:09.393,488.02,303.08
2026-02-18 09:59:09.492,481.61,306.11
2026-02-18 09:59:09.589,449.55,306.79
2026-02-18 09:59:09.684,414.79,314.55
2026-02-18 09:59:09.783,386.10,327.38
2026-02-18 09:59:09.886,367.88,332.78
2026-02-18 09:59:09.981,355.73,337.50
2026-02-18 09:59:10.077,375.30,339.86
2026-02-18 09:59:10.180,387.11,338.18
2026-02-18 09:59:10.283,392.85,333.45
2026-02-18 09:59:10.398,382.73,338.17
2026-02-18 09:59:10.495,357.41,343.24
2026-02-18 09:59:10.590,340.54,345.60
2026-02-18 09:59:10.686,332.44,338.85
2026-02-18 09:59:10.791,346.95,337.50
2026-02-18 09:59:10.896,399.26,324.67
2026-02-18 09:59:10.991,397.91,317.59
2026-02-18 09:59:11.101,401.62,314.55
2026-02-18 09:59:11.213,380.70,312.19
2026-02-18 09:59:11.325,384.08,312.53
2026-02-18 09:59:11.432,377.33,309.83
2026-02-18 09:59:11.527,378.68,309.15
2026-02-18 09:59:11.638,373.28,307.80
2026-02-18 09:59:11.739,375.30,306.11
2026-02-18 09:59:11.837,378.34,305.10
2026-02-18 09:59:11.939,378.34,320.62
2026-02-18 09:59:12.044,386.44,331.43
2026-02-18 09:59:12.136,396.56,337.50
2026-02-18 09:59:12.234,399.26,340.54
2026-02-18 09:59:12.335,399.26,346.95
2026-02-18 09:59:12.437,390.15,331.42
2026-02-18 09:59:12.532,376.99,321.30
2026-02-18 09:59:12.641,366.53,310.50
2026-02-18 09:59:12.735,368.55,310.16
2026-02-18 09:59:12.838,381.71,315.23
2026-02-18 09:59:12.943,392.85,318.60
2026-02-18 09:59:13.046,399.94,318.60
2026-02-18 09:59:13.154,402.30,317.93
2026-02-18 09:59:13.252,403.31,319.95
2026-02-18 09:59:13.354,398.25,318.26
2026-02-18 09:59:13.457,390.15,314.55
2026-02-18 09:59:13.551,387.45,309.15
2026-02-18 09:59:13.644,387.45,307.46
2026-02-18 09:59:13.738,384.41,308.48
2026-02-18 09:59:13.839,383.40,305.78
2026-02-18 09:59:13.943,383.74,313.20
2026-02-18 09:59:14.039,378.67,320.62
2026-02-18 09:59:14.130,386.44,331.43
2026-02-18 09:59:14.231,392.85,334.80
2026-02-18 09:59:14.326,402.30,340.20
2026-02-18 09:59:14.440,403.65,342.90
2026-02-18 09:59:14.532,414.45,327.38
2026-02-18 09:59:14.626,412.76,302.06
2026-02-18 09:59:14.718,422.21,274.73
2026-02-18 09:59:14.814,419.85,265.61
2026-02-18 09:59:14.913,418.84,262.24
2026-02-18 09:59:15.016,417.15,284.18
2026-02-18 09:59:15.113,414.45,309.15
2026-02-18 09:59:15.209,417.15,315.23
2026-02-18 09:59:15.306,420.53,312.53
2026-02-18 09:59:15.435,422.89,280.12
2026-02-18 09:59:15.622,450.90,215.83
2026-02-18 09:59:15.719,449.89,192.38
2026-02-18 09:59:15.823,448.20,175.50
2026-02-18 09:59:15.935,445.84,212.79
2026-02-18 09:59:16.029,437.40,289.58
2026-02-18 09:59:16.125,438.41,287.21
2026-02-18 09:59:16.229,439.42,307.80
2026-02-18 09:59:16.327,444.15,286.88
2026-02-18 09:59:16.441,450.23,265.28
2026-02-18 09:59:16.536,451.58,257.18
2026-02-18 09:59:16.632,453.94,266.62
2026-02-18 09:59:16.733,451.24,290.25
2026-02-18 09:59:16.837,450.90,313.88
2026-02-18 09:59:16.939,448.88,323.66
2026-02-18 09:59:17.039,447.53,313.54
2026-02-18 09:59:17.136,446.85,303.08
2026-02-18 09:59:17.239,444.15,303.08
2026-02-18 09:59:17.335,443.48,322.65
2026-02-18 09:59:17.485,437.40,340.20
2026-02-18 09:59:17.578,434.03,363.83
2026-02-18 09:59:17.677,433.35,376.99
2026-02-18 09:59:17.777,432.34,371.59
2026-02-18 09:59:17.883,434.70,353.36
2026-02-18 09:59:17.981,440.10,344.93
2026-02-18 09:59:18.079,442.46,353.70
2026-02-18 09:59:18.175,446.51,374.62
2026-02-18 09:59:18.278,448.88,390.49
2026-02-18 09:59:18.382,446.85,392.17
2026-02-18 09:59:18.477,443.14,388.80
2026-02-18 09:59:18.576,450.90,384.75
2026-02-18 09:59:18.677,452.93,394.20
2026-02-18 09:59:18.774,462.71,408.04
2026-02-18 09:59:18.883,468.45,411.08
2026-02-18 09:59:18.979,476.55,420.53
2026-02-18 09:59:19.081,478.91,399.94
2026-02-18 09:59:19.180,471.15,400.61
2026-02-18 09:59:19.281,473.17,378.00
2026-02-18 09:59:19.395,478.91,361.46
2026-02-18 09:59:19.497,501.53,354.38
2026-02-18 09:59:19.593,536.62,348.64
2026-02-18 09:59:19.699,567.68,337.50
2026-02-18 09:59:19.797,596.70,313.20
2026-02-18 09:59:19.899,604.12,299.70
2026-02-18 09:59:19.990,589.95,303.08
2026-02-18 09:59:20.087,571.73,311.18
2026-02-18 09:59:20.184,558.90,337.50
2026-02-18 09:59:20.283,553.50,340.88
2026-02-18 09:59:20.400,571.73,338.18
2026-02-18 09:59:20.498,602.10,323.66
2026-02-18 09:59:20.603,625.73,308.14
2026-02-18 09:59:20.700,606.83,302.40
2026-02-18 09:59:20.797,534.94,309.83
2026-02-18 09:59:21.012,315.39,339.53
2026-02-18 09:59:21.111,269.33,344.93
2026-02-18 09:59:21.213,263.42,352.01
2026-02-18 09:59:21.448,409.39,324.00
2026-02-18 09:59:21.538,398.25,328.05
2026-02-18 09:59:21.685,355.73,334.12
2026-02-18 09:59:21.785,238.78,342.23
2026-02-18 09:59:21.898,200.48,338.85
2026-02-18 09:59:21.992,276.24,323.33
2026-02-18 09:59:22.092,301.05,317.25
2026-02-18 09:59:22.186,384.08,307.80
2026-02-18 09:59:22.286,410.06,303.75
2026-02-18 09:59:22.392,420.19,294.64
2026-02-18 09:59:22.491,382.05,287.55
2026-02-18 09:59:22.590,332.10,297.00
2026-02-18 09:59:22.684,291.77,300.38
2026-02-18 09:59:22.780,275.74,324.00
2026-02-18 09:59:22.880,302.23,329.40
2026-02-18 09:59:22.978,345.60,325.69
2026-02-18 09:59:23.072,369.23,317.25
2026-02-18 09:59:23.165,362.14,307.80
2026-02-18 09:59:23.264,349.65,303.08
2026-02-18 09:59:23.367,326.70,294.98
2026-02-18 09:59:23.490,302.57,287.21
2026-02-18 09:59:23.598,268.14,294.30
2026-02-18 09:59:23.692,245.19,307.12
2026-02-18 09:59:23.790,223.09,318.26
2026-02-18 09:59:23.900,235.24,323.33
2026-02-18 09:59:24.002,273.71,337.16
2026-02-18 09:59:24.106,314.89,353.03
2026-02-18 09:59:24.203,346.28,374.62
2026-02-18 09:59:24.302,371.59,389.48
2026-02-18 09:59:24.598,462.38,297.00
2026-02-18 09:59:24.690,475.20,295.31
2026-02-18 09:59:24.790,515.70,299.70
2026-02-18 09:59:24.889,537.64,320.96
2026-02-18 09:59:24.980,563.96,347.62
2026-02-18 09:59:25.077,549.11,350.33
2026-02-18 09:59:25.177,534.26,347.62
2026-02-18 09:59:25.278,510.98,318.60
2026-02-18 09:59:25.397,516.38,306.45
2026-02-18 09:59:25.493,567.00,277.09
2026-02-18 09:59:25.586,644.62,264.26
2026-02-18 09:59:25.683,666.90,272.03
2026-02-18 09:59:25.801,646.31,319.28
2026-02-18 09:59:25.990,604.12,368.55
2026-02-18 09:59:26.091,594.00,369.90
2026-02-18 09:59:26.190,650.03,346.95
2026-02-18 09:59:26.288,651.38,303.75
2026-02-18 09:59:26.393,614.59,290.25
2026-02-18 09:59:26.676,451.58,339.53
2026-02-18 09:59:27.063,753.30,382.73
2026-02-18 09:59:27.156,783.00,384.75
2026-02-18 09:59:27.472,365.51,306.45
2026-02-18 09:59:27.574,349.99,303.41
2026-02-18 09:59:27.669,358.42,306.45
2026-02-18 09:59:27.880,526.50,349.31
2026-02-18 09:59:27.973,537.30,350.33
2026-02-18 09:59:28.372,365.85,232.88
2026-02-18 09:59:28.675,423.90,223.76
2026-02-18 09:59:28.771,422.21,198.28
2026-02-18 09:59:28.883,421.20,185.46
2026-02-18 09:59:29.207,420.19,269.66
2026-02-18 09:59:29.304,423.90,237.60
2026-02-18 09:59:29.411,423.23,212.96
2026-02-18 09:59:29.506,415.80,200.48
2026-02-18 09:59:29.801,419.18,293.62
2026-02-18 09:59:29.901,417.49,273.04
2026-02-18 09:59:30.001,411.08,247.05
2026-02-18 09:59:30.099,405.67,237.60
2026-02-18 09:59:30.208,403.65,245.03
2026-02-18 09:59:30.308,404.33,274.05
2026-02-18 09:59:30.432,409.05,299.03
2026-02-18 09:59:30.527,409.05,313.88
2026-02-18 09:59:30.633,407.03,315.23
2026-02-18 09:59:30.727,400.95,326.03
2026-02-18 09:59:30.825,406.69,341.55
2026-02-18 09:59:30.926,417.15,358.43
2026-02-18 09:59:31.026,427.28,372.26
2026-02-18 09:59:31.131,432.68,372.60
2026-02-18 09:59:31.236,433.35,375.98
2026-02-18 09:59:31.333,427.61,366.19
2026-02-18 09:59:31.450,427.28,362.48
2026-02-18 09:59:31.546,427.95,373.28
2026-02-18 09:59:31.646,434.03,393.86
2026-02-18 09:59:31.754,439.43,412.42
2026-02-18 09:59:31.859,445.50,418.50
2026-02-18 09:59:31.963,455.62,423.56
2026-02-18 09:59:32.061,468.45,413.78
2026-02-18 09:59:32.161,473.51,394.88
2026-02-18 09:59:32.264,454.61,383.40
2026-02-18 09:59:32.363,448.88,382.05
2026-02-18 09:59:32.482,440.44,400.28
2026-02-18 09:59:32.584,431.33,395.89
2026-02-18 09:59:32.691,401.62,379.35
2026-02-18 09:59:32.792,379.35,371.93
2026-02-18 09:59:32.918,346.95,336.15
2026-02-18 09:59:33.015,342.23,307.80
2026-02-18 09:59:33.114,336.83,292.28
2026-02-18 09:59:33.214,335.14,287.55
2026-02-18 09:59:33.310,339.86,284.18
2026-02-18 09:59:33.412,349.31,310.50
2026-02-18 09:59:33.512,364.50,323.66
2026-02-18 09:59:33.608,362.48,339.53
2026-02-18 09:59:33.703,360.45,342.90
2026-02-18 09:59:33.808,341.89,339.19
2026-02-18 09:59:33.908,340.03,317.92
2026-02-18 09:59:34.006,323.83,307.46
2026-02-18 09:59:34.108,318.77,300.38
2026-02-18 09:59:34.214,319.95,293.96
2026-02-18 09:59:34.315,335.81,297.68
2026-02-18 09:59:34.417,346.61,292.61
2026-02-18 09:59:34.547,358.09,312.19
2026-02-18 09:59:34.654,359.78,315.90
2026-02-18 09:59:34.763,330.41,335.14
2026-02-18 09:59:34.857,309.32,345.60
2026-02-18 09:59:34.958,299.36,344.92
2026-02-18 09:59:35.245,335.14,266.29
2026-02-18 09:59:35.353,326.70,264.26
2026-02-18 09:59:35.480,324.17,267.30
2026-02-18 09:59:36.003,534.26,324.00
2026-02-18 09:59:36.095,546.75,317.25
2026-02-18 09:59:36.191,552.83,314.55
2026-02-18 09:59:36.292,502.20,304.43
2026-02-18 09:59:36.385,450.23,307.80
2026-02-18 09:59:36.488,426.94,309.15
2026-02-18 09:59:36.580,436.05,307.80
2026-02-18 09:59:36.679,575.78,165.21
2026-02-18 09:59:36.880,531.23,316.24
2026-02-18 09:59:36.977,501.53,402.64
2026-02-18 09:59:37.072,514.01,191.70
2026-02-18 09:59:37.165,565.65,357.08
2026-02-18 09:59:37.288,564.98,300.38
2026-02-18 09:59:37.390,571.73,375.64
2026-02-18 09:59:37.494,548.78,339.53
2026-02-18 09:59:37.588,547.43,352.35
2026-02-18 09:59:37.683,525.83,318.26
2026-02-18 09:59:37.778,532.58,330.75
2026-02-18 09:59:37.875,551.14,321.98
2026-02-18 09:59:37.976,578.48,340.88
2026-02-18 09:59:38.069,605.48,358.42
2026-02-18 09:59:38.165,633.15,371.25
2026-02-18 09:59:38.272,645.64,372.60
2026-02-18 09:59:38.371,668.25,351.34
2026-02-18 09:59:38.475,656.44,338.17
2026-02-18 09:59:38.762,357.08,302.74
2026-02-18 09:59:38.856,325.18,305.44
2026-02-18 09:59:38.971,322.82,304.09
2026-02-18 09:59:39.064,434.70,306.79
2026-02-18 09:59:39.160,446.18,310.50
2026-02-18 09:59:39.259,463.73,304.76
2026-02-18 09:59:39.358,419.17,293.29
2026-02-18 09:59:39.460,368.21,282.49
2026-02-18 09:59:39.552,333.62,284.17
2026-02-18 09:59:39.655,324.00,286.20
2026-02-18 09:59:39.755,337.33,291.60
2026-02-18 09:59:39.869,355.73,299.03
2026-02-18 09:59:39.984,403.65,301.05
2026-02-18 09:59:40.082,407.70,299.03
2026-02-18 09:59:40.178,415.46,297.00
2026-02-18 09:59:40.289,415.46,298.69
2026-02-18 09:59:40.414,430.65,309.15
2026-02-18 09:59:40.511,442.80,326.70
2026-02-18 09:59:40.608,444.15,330.75
2026-02-18 09:59:40.708,440.44,330.41
2026-02-18 09:59:40.809,438.41,328.05
2026-02-18 09:59:40.916,424.58,327.38
2026-02-18 09:59:41.012,425.25,328.73
2026-02-18 09:59:41.110,425.59,331.43
2026-02-18 09:59:41.218,427.61,332.78
2026-02-18 09:59:41.316,429.98,328.73
2026-02-18 09:59:41.422,436.39,308.48
2026-02-18 09:59:41.553,437.40,306.11
2026-02-18 09:59:41.648,436.05,304.42
2026-02-18 09:59:41.758,429.30,302.40
2026-02-18 09:59:41.855,424.91,317.59
2026-02-18 09:59:41.956,419.85,328.05
2026-02-18 09:59:42.053,419.18,327.04
2026-02-18 09:59:42.153,419.18,326.03
2026-02-18 09:59:42.256,422.55,329.40
2026-02-18 09:59:42.354,441.45,334.12
2026-02-18 09:59:42.460,446.51,337.84
2026-02-18 09:59:42.557,456.30,341.21
2026-02-18 09:59:42.672,457.99,334.80
2026-02-18 09:59:42.766,437.06,315.23
2026-02-18 09:59:42.866,429.98,307.80
2026-02-18 09:59:42.979,419.85,303.08
2026-02-18 09:59:43.092,416.48,305.10
2026-02-18 09:59:43.189,414.45,322.65
2026-02-18 09:59:43.317,418.50,326.70
2026-02-18 09:59:43.417,434.70,330.41
2026-02-18 09:59:43.517,432.00,327.38
2026-02-18 09:59:43.617,424.58,321.98
2026-02-18 09:59:43.717,416.48,317.93
2026-02-18 09:59:43.828,407.36,315.56
2026-02-18 09:59:43.939,409.05,316.58
2026-02-18 09:59:44.040,423.90,316.91
2026-02-18 09:59:44.138,430.65,317.25
2026-02-18 09:59:44.237,447.86,314.55
2026-02-18 09:59:44.345,446.17,309.83
2026-02-18 09:59:44.459,437.40,311.85
2026-02-18 09:59:44.552,421.88,316.58
2026-02-18 09:59:44.654,425.93,319.95
2026-02-18 09:59:44.760,434.70,321.30
2026-02-18 09:59:44.856,443.48,324.00
2026-02-18 09:59:44.959,445.50,323.66
2026-02-18 09:59:45.053,443.14,322.65
2026-02-18 09:59:45.150,437.40,324.67
2026-02-18 09:59:45.255,427.28,325.01
2026-02-18 09:59:45.351,425.93,326.03
2026-02-18 09:59:45.476,427.95,327.38
