timestamp,target_x,target_y,error_x,error_y,p_out_delta_x,p_out_delta_y,pid_out_x,pid_out_y
18:10:57.891,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
18:10:57.981,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
18:10:58.145,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
18:10:58.291,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
18:10:58.381,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
18:10:58.479,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
18:10:58.569,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
18:10:58.660,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
18:10:58.754,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
18:10:58.853,432.675,135.338,0.675,-184.662,-0.000,-6.912,0.000,83.088
18:10:58.944,432.000,138.713,0.519,-183.884,-0.000,-4.908,0.000,78.180
18:10:59.044,432.000,131.625,0.284,-185.922,-0.000,-4.993,0.000,73.187
18:10:59.134,432.000,131.625,0.199,-186.658,-0.000,-1.331,0.000,71.857
18:10:59.226,432.000,131.625,0.113,-187.394,-0.000,-1.336,0.000,70.521
18:10:59.321,432.000,405.338,0.003,57.417,-0.000,4.153,0.000,74.674
18:10:59.413,428.963,420.525,-2.183,109.800,-0.000,3.496,0.000,78.170
18:10:59.504,423.900,438.750,-6.586,136.072,-0.000,3.919,0.000,82.089
18:10:59.594,416.138,385.425,-13.807,101.340,0.527,2.338,0.527,84.427
18:10:59.688,420.525,348.975,-13.549,54.420,0.419,0.953,0.946,85.380
18:10:59.777,434.700,273.375,-2.963,-20.171,0.419,-1.337,0.946,84.043
18:10:59.869,429.300,250.425,-1.806,-66.758,0.419,-2.283,0.946,81.760
18:10:59.962,438.750,240.300,4.856,-88.807,0.419,-2.610,0.946,79.150
18:11:00.052,442.125,253.463,9.801,-83.592,0.419,-2.179,0.946,76.970
18:11:00.147,441.113,277.425,10.696,-60.177,-0.346,-1.358,0.601,75.612
18:11:00.238,440.775,302.062,10.255,-30.597,-0.314,-0.502,0.287,75.110
18:11:00.337,439.425,330.413,8.734,1.948,-0.314,-0.502,0.287,75.110
18:11:00.433,440.438,346.950,8.582,25.904,-0.314,0.949,0.287,76.059
18:11:00.528,442.463,351.000,9.902,36.317,-0.314,1.082,0.287,77.141
18:11:00.621,442.125,351.675,10.237,38.345,-0.324,1.047,-0.037,78.188
18:11:00.711,441.788,348.300,10.070,34.598,-0.312,0.885,-0.349,79.073
18:11:00.802,440.775,332.100,9.229,20.279,-0.312,0.389,-0.349,79.462
18:11:00.894,437.400,321.975,6.487,6.411,-0.312,0.389,-0.349,79.462
18:11:00.986,450.900,299.025,14.725,-15.119,-0.569,-0.634,-0.918,78.828
18:11:01.077,473.850,289.575,34.466,-30.007,-1.339,-0.961,-2.257,77.866
18:11:01.171,519.075,277.088,74.179,-43.349,-2.845,-1.302,-5.102,76.564
18:11:01.264,578.475,253.800,131.491,-63.484,-4.868,-1.913,-9.970,74.652
18:11:01.359,597.375,264.938,166.584,-62.666,-5.665,-1.667,-15.635,72.985
18:11:01.450,593.325,297.675,174.059,-37.330,-5.529,-0.727,-21.164,72.258
18:11:01.541,565.650,305.775,153.218,-19.464,-4.501,-0.329,-25.665,71.929
18:11:01.643,526.838,324.000,113.958,0.233,-3.030,-0.329,-28.694,71.929
18:11:01.732,526.838,324.000,99.517,15.041,-0.887,0.107,-29.581,72.036
18:11:01.827,526.838,324.000,85.077,29.849,-0.758,0.213,-30.339,72.249
18:11:01.919,274.050,346.950,-139.112,28.409,7.336,0.744,-23.003,72.993
18:11:02.021,245.025,350.325,-195.149,32.666,6.836,0.919,-16.167,73.912
18:11:02.112,220.725,352.350,-227.024,34.786,7.507,0.953,-8.660,74.865
18:11:02.210,280.125,361.800,-190.117,41.277,5.437,1.173,-3.223,76.038
18:11:02.322,339.188,342.225,-126.019,29.712,3.074,0.671,-0.149,76.708
18:11:02.419,428.625,329.400,-34.242,15.012,-0.159,0.244,-0.308,76.952
18:11:02.513,465.075,313.538,28.285,-2.187,-1.718,0.244,-2.026,76.952
18:11:02.611,492.750,301.725,67.989,-16.924,-2.652,-0.610,-4.677,76.342
18:11:02.705,494.100,299.025,78.806,-23.688,-2.603,-0.706,-7.280,75.637
