timestamp,target_x,target_y,error_x,error_y,p_out_delta_x,p_out_delta_y,pid_out_x,pid_out_y
18:38:24.478,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
18:38:24.608,432.000,320.000,0.000,0.000,-0.000,0.000,0.000,90.000
18:38:24.709,169.172,489.375,-262.828,169.375,11.712,6.340,11.712,96.340
18:38:24.895,174.656,479.925,-257.344,159.925,7.954,4.175,19.665,100.515
18:38:24.991,174.656,479.925,-257.344,159.925,7.954,4.175,19.665,100.515
18:38:25.082,174.656,479.925,-257.344,159.925,7.954,4.175,19.665,100.515
18:38:25.178,174.656,479.925,-257.344,159.925,7.954,4.175,19.665,100.515
18:38:25.285,174.656,479.925,-257.344,159.925,7.954,4.175,19.665,100.515
18:38:25.383,656.438,134.325,224.438,-185.675,-13.441,-8.660,6.224,91.854
18:38:25.477,660.150,126.731,228.150,-193.269,-7.166,-5.248,-0.942,86.606
18:38:25.572,661.500,127.575,229.500,-192.425,-7.177,-5.136,-8.118,81.470
18:38:25.713,661.500,127.575,229.500,-192.425,-7.177,-5.136,-8.118,81.470
18:38:25.813,661.500,127.575,229.500,-192.425,-7.177,-5.136,-8.118,81.470
18:38:25.907,286.369,283.500,-145.631,-36.500,9.557,0.692,1.439,82.162
18:38:26.022,285.188,289.913,-146.812,-30.087,4.595,-0.736,6.034,81.426
18:38:26.120,296.325,291.263,-135.675,-28.737,4.083,-0.754,10.117,80.672
18:38:26.218,435.712,297.000,3.712,-23.000,4.083,-0.554,10.117,80.119
18:38:26.318,470.138,294.300,38.138,-25.700,-1.650,-0.716,8.467,79.403
18:38:26.413,543.375,298.350,111.375,-21.650,-4.453,-0.536,4.014,78.867
18:38:26.514,549.450,299.363,117.450,-20.637,-3.745,-0.541,0.270,78.326
18:38:26.609,537.300,308.475,105.300,-11.525,-3.122,-0.211,-2.853,78.115
18:38:26.702,460.350,327.713,28.350,7.713,0.144,-0.211,-2.708,78.115
18:38:26.800,423.225,331.088,-8.775,11.088,0.144,0.333,-2.708,78.448
18:38:26.894,379.350,327.713,-52.650,7.713,2.229,0.333,-0.479,78.448
18:38:26.996,376.650,326.025,-55.350,6.025,1.763,0.333,1.283,78.448
18:38:27.090,392.175,322.650,-39.825,2.650,1.035,0.333,2.318,78.448
18:38:27.192,418.838,319.613,-13.162,-0.387,0.054,0.333,2.372,78.448
18:38:27.291,449.550,318.938,17.550,-1.062,-0.958,0.333,1.414,78.448
18:38:27.388,453.263,321.638,21.263,1.638,-0.713,0.333,0.701,78.448
18:38:27.482,443.812,324.675,11.812,4.675,-0.242,0.333,0.459,78.448
18:38:27.580,443.475,324.000,11.475,4.000,-0.353,0.333,0.106,78.448
18:38:27.672,444.825,325.350,12.825,5.350,-0.418,0.333,-0.312,78.448
18:38:27.768,453.263,325.688,21.263,5.688,-0.776,0.333,-1.088,78.448
18:38:27.865,471.488,321.300,39.488,1.300,-1.475,0.333,-2.564,78.448
18:38:27.958,510.638,311.850,78.638,-8.150,-2.976,0.333,-5.540,78.448
18:38:28.052,525.488,308.475,93.488,-11.525,-3.115,-0.344,-8.655,78.104
18:38:28.150,552.825,302.400,120.825,-17.600,-4.134,-0.536,-12.789,77.568
18:38:28.251,550.800,299.025,118.800,-20.975,-3.679,-0.597,-16.467,76.971
18:38:28.350,544.050,300.038,112.050,-19.962,-3.405,-0.523,-19.872,76.448
18:38:28.446,543.038,305.100,111.038,-14.900,-3.450,-0.344,-23.322,76.104
18:38:28.538,560.250,314.888,128.250,-5.112,-4.230,-0.344,-27.553,76.104
18:38:28.630,569.025,314.550,137.025,-5.450,-4.391,-0.344,-31.944,76.104
18:38:28.727,564.975,313.200,132.975,-6.800,-4.094,-0.344,-36.038,76.104
18:38:28.855,564.975,313.200,132.975,-6.800,-4.094,-0.344,-36.038,76.104
18:38:28.945,564.975,313.200,132.975,-6.800,-4.094,-0.344,-36.038,76.104
18:38:29.041,375.300,298.350,-56.700,-21.650,4.304,-0.738,-31.734,75.366
18:38:29.135,356.062,298.350,-75.938,-21.650,2.626,-0.579,-29.108,74.788
18:38:29.232,327.038,301.050,-104.962,-18.950,3.662,-0.478,-25.446,74.310
18:38:29.334,327.038,301.050,-104.962,-18.950,3.662,-0.478,-25.446,74.310
18:38:29.427,376.650,328.725,-55.350,8.725,1.063,-0.478,-24.382,74.310
18:38:29.523,383.400,335.138,-48.600,15.138,1.426,0.473,-22.957,74.783
18:38:29.617,345.263,344.588,-86.737,24.588,3.215,0.758,-19.741,75.542
18:38:29.713,318.094,347.625,-113.906,27.625,3.916,0.771,-15.825,76.313
18:38:29.810,268.481,351.675,-163.519,31.675,5.764,0.890,-10.062,77.203
18:38:29.903,258.694,352.350,-173.306,32.350,5.537,0.872,-4.525,78.075
18:38:29.999,264.094,341.888,-167.906,21.888,5.165,0.473,0.640,78.548
18:38:30.092,277.763,335.475,-154.237,15.475,4.628,0.345,5.269,78.893
18:38:30.196,289.913,325.350,-142.087,5.350,4.270,0.345,9.538,78.893
18:38:30.300,276.919,307.125,-155.081,-12.875,5.011,-0.539,14.549,78.354
18:38:30.396,268.481,309.825,-163.519,-10.175,5.213,-0.243,19.762,78.111
18:38:30.489,263.081,311.850,-168.919,-8.150,5.341,-0.243,25.104,78.111
18:38:30.589,263.081,311.850,-168.919,-8.150,5.341,-0.243,25.104,78.111
18:38:30.682,263.081,311.850,-168.919,-8.150,5.341,-0.243,25.104,78.111
18:38:30.794,450.900,313.538,18.900,-6.462,-3.100,-0.243,22.003,78.111
18:38:30.889,449.550,312.525,17.550,-7.475,-0.529,-0.243,21.474,78.111
18:38:30.983,449.550,312.525,17.550,-7.475,-0.529,-0.243,21.474,78.111
18:38:31.080,449.550,312.525,17.550,-7.475,-0.529,-0.243,21.474,78.111
18:38:31.176,449.550,312.525,17.550,-7.475,-0.529,-0.243,21.474,78.111
18:38:31.314,449.550,312.525,17.550,-7.475,-0.529,-0.243,21.474,78.111
18:38:31.405,449.550,312.525,17.550,-7.475,-0.529,-0.243,21.474,78.111
18:38:31.498,449.550,312.525,17.550,-7.475,-0.529,-0.243,21.474,78.111
18:38:31.596,449.550,312.525,17.550,-7.475,-0.529,-0.243,21.474,78.111
18:38:31.690,449.550,312.525,17.550,-7.475,-0.529,-0.243,21.474,78.111
18:38:31.787,760.050,222.750,328.050,-97.250,-14.383,-3.560,7.091,74.551
18:38:31.881,760.050,222.750,328.050,-97.250,-14.383,-3.560,7.091,74.551
18:38:31.976,760.050,222.750,328.050,-97.250,-14.383,-3.560,7.091,74.551
18:38:32.071,760.050,222.750,328.050,-97.250,-14.383,-3.560,7.091,74.551
18:38:32.164,760.050,222.750,328.050,-97.250,-14.383,-3.560,7.091,74.551
18:38:32.262,760.050,222.750,328.050,-97.250,-14.383,-3.560,7.091,74.551
18:38:32.357,760.050,222.750,328.050,-97.250,-14.383,-3.560,7.091,74.551
18:38:32.454,760.050,222.750,328.050,-97.250,-14.383,-3.560,7.091,74.551
18:38:32.549,760.050,222.750,328.050,-97.250,-14.383,-3.560,7.091,74.551
18:38:32.647,760.050,222.750,328.050,-97.250,-14.383,-3.560,7.091,74.551
18:38:32.741,760.050,222.750,328.050,-97.250,-14.383,-3.560,7.091,74.551
18:38:32.837,760.050,222.750,328.050,-97.250,-14.383,-3.560,7.091,74.551
18:38:32.933,760.050,222.750,328.050,-97.250,-14.383,-3.560,7.091,74.551
18:38:33.028,760.050,222.750,328.050,-97.250,-14.383,-3.560,7.091,74.551
18:38:33.125,760.050,222.750,328.050,-97.250,-14.383,-3.560,7.091,74.551
18:38:33.218,760.050,222.750,328.050,-97.250,-14.383,-3.560,7.091,74.551
18:38:33.328,760.050,222.750,328.050,-97.250,-14.383,-3.560,7.091,74.551
18:38:33.422,760.050,222.750,328.050,-97.250,-14.383,-3.560,7.091,74.551
18:38:33.520,760.050,222.750,0.000,0.000,-14.383,-3.560,0.000,90.000
18:39:19.880,760.050,222.750,0.000,0.000,-14.383,-3.560,0.000,90.000
18:39:19.977,760.050,222.750,0.000,0.000,-14.383,-3.560,0.000,90.000
18:39:20.096,760.050,222.750,0.000,0.000,-14.383,-3.560,0.000,90.000
18:39:20.189,760.050,222.750,0.000,0.000,-14.383,-3.560,0.000,90.000
18:39:20.289,760.050,222.750,0.000,0.000,-14.383,-3.560,0.000,90.000
18:39:20.385,760.050,222.750,0.000,0.000,-14.383,-3.560,0.000,90.000
18:39:20.479,760.050,222.750,0.000,0.000,-14.383,-3.560,0.000,90.000
18:39:20.575,760.050,222.750,0.000,0.000,-14.383,-3.560,0.000,90.000
18:39:20.669,760.050,222.750,0.000,0.000,-14.383,-3.560,0.000,90.000
18:39:20.766,760.050,222.750,0.000,0.000,-14.383,-3.560,0.000,90.000
18:39:20.862,760.050,222.750,0.000,0.000,-14.383,-3.560,0.000,90.000
18:39:20.976,760.050,222.750,0.000,0.000,-14.383,-3.560,0.000,90.000
18:39:21.080,760.050,222.750,0.000,0.000,-14.383,-3.560,0.000,90.000
18:39:21.183,760.050,222.750,0.000,0.000,-14.383,-3.560,0.000,90.000
18:39:21.284,438.413,208.913,6.413,-111.087,-14.383,-4.158,0.000,85.842
18:39:21.378,444.825,206.550,7.892,-111.633,-14.383,-2.990,0.000,82.851
18:39:21.471,469.800,205.369,21.464,-112.993,-0.851,-3.036,-0.851,79.816
18:39:21.567,481.612,249.413,40.781,-86.884,-1.530,-2.044,-2.381,77.772
18:39:21.660,493.425,308.475,58.402,-32.103,-2.057,-0.272,-4.438,77.500
18:39:21.775,491.400,330.075,63.400,6.413,-2.044,-0.272,-6.483,77.500
18:39:21.870,467.775,358.425,47.277,38.982,-1.259,1.391,-7.742,78.890
18:39:21.966,446.850,363.150,24.337,52.011,-0.452,1.530,-8.194,80.420
18:39:22.060,423.900,364.500,-1.475,54.235,-0.452,1.474,-8.194,81.894
18:39:22.155,419.850,363.488,-14.139,51.266,0.610,1.339,-7.584,83.233
18:39:22.251,420.525,339.863,-16.915,31.567,0.565,0.633,-7.019,83.866
18:39:22.350,423.225,305.438,-14.237,-1.918,0.408,0.633,-6.611,83.866
18:39:22.446,426.263,292.275,-9.659,-25.071,0.408,-0.918,-6.611,82.948
18:39:22.540,448.875,281.138,8.658,-40.660,0.408,-1.254,-6.611,81.695
18:39:22.636,451.575,280.800,18.583,-45.088,-0.712,-1.253,-7.323,80.442
18:39:22.735,454.613,286.200,24.012,-40.896,-0.822,-1.049,-8.145,79.393
18:39:22.832,454.613,305.100,25.239,-24.322,-0.804,-0.473,-8.949,78.920
18:39:22.928,452.925,330.075,23.644,0.945,-0.716,-0.473,-9.665,78.920
18:39:23.028,440.100,338.850,13.410,17.487,-0.281,0.644,-9.946,79.565
18:39:23.131,423.225,346.950,-3.051,28.562,-0.281,0.882,-9.946,80.447
18:39:23.228,420.525,345.938,-11.659,30.735,0.479,0.845,-9.468,81.292
18:39:23.326,423.900,342.225,-11.869,27.362,0.373,0.695,-9.095,81.987
18:39:23.419,432.000,330.075,-5.155,16.328,0.373,0.319,-9.095,82.306
18:39:23.515,442.125,316.575,5.490,1.689,0.373,0.319,-9.095,82.306
18:39:23.659,464.400,306.450,25.631,-11.351,-1.069,-0.443,-10.163,81.863
18:39:23.763,493.425,300.038,54.001,-20.441,-2.064,-0.644,-12.227,81.219
18:39:23.868,530.550,292.275,90.707,-28.462,-3.320,-0.847,-15.547,80.372
18:39:23.988,546.750,289.575,115.504,-32.556,-3.934,-0.914,-19.481,79.458
18:39:24.085,546.750,286.875,122.810,-35.036,-3.928,-0.963,-23.410,78.495
18:39:24.181,540.000,294.300,117.896,-30.043,-3.612,-0.750,-27.021,77.745
18:39:24.284,535.612,297.000,110.361,-25.336,-3.342,-0.627,-30.363,77.118
18:39:24.379,527.175,311.175,100.161,-13.331,-2.988,-0.228,-33.351,76.890
18:39:24.473,527.175,311.175,96.432,-7.177,-0.859,-0.228,-34.210,76.890
18:39:24.568,527.175,311.175,92.703,-1.023,-0.826,-0.228,-35.037,76.890
18:39:24.660,400.950,330.075,-21.159,9.668,2.182,-0.228,-32.854,76.890
18:39:24.758,379.688,330.075,-53.754,12.119,2.112,0.350,-30.742,77.240
18:39:24.874,363.487,330.075,-74.556,12.355,2.604,0.333,-28.138,77.573
18:39:24.987,365.850,332.775,-77.264,13.604,2.446,0.377,-25.692,77.950
18:39:25.083,373.950,344.925,-69.016,22.218,2.043,0.686,-23.650,78.636
18:39:25.180,373.275,349.650,-63.686,28.936,1.915,0.845,-21.734,79.482
18:39:25.278,352.013,355.050,-75.385,34.951,2.508,0.999,-19.227,80.480
18:39:25.377,342.056,342.225,-87.258,27.878,2.880,0.670,-16.346,81.150
18:39:25.468,316.575,322.650,-109.416,10.395,3.709,0.091,-12.637,81.241
18:39:25.566,309.319,313.200,-123.013,-3.833,4.019,0.091,-8.618,81.241
18:39:25.661,306.619,294.300,-128.923,-22.210,4.100,-0.790,-4.518,80.451
18:39:25.755,310.669,298.013,-126.830,-26.261,3.928,-0.745,-0.590,79.705
18:39:25.851,309.150,299.362,-125.591,-25.262,3.901,-0.665,3.311,79.041
18:39:25.945,298.519,307.800,-131.789,-17.688,4.194,-0.392,7.505,78.649
18:39:26.047,298.519,307.800,-135.790,-17.238,1.210,-0.123,8.715,78.526
18:39:26.140,246.038,359.775,-178.936,31.167,6.158,1.351,14.873,79.877
18:39:26.240,241.650,370.575,-192.249,50.033,6.175,1.539,21.048,81.416
18:39:26.338,199.125,382.388,-225.414,64.127,7.474,1.865,28.522,83.281
18:39:26.436,220.050,384.075,-223.128,69.038,6.929,1.898,35.452,85.180
