timestamp,center_x,center_y
2026-02-18 10:06:16.631,288.90,265.61
2026-02-18 10:06:16.733,288.23,265.61
2026-02-18 10:06:16.829,291.43,278.10
2026-02-18 10:06:16.926,327.04,319.95
2026-02-18 10:06:17.119,328.73,336.83
2026-02-18 10:06:17.229,313.20,351.00
2026-02-18 10:06:17.361,281.48,363.83
2026-02-18 10:06:17.475,278.10,366.53
2026-02-18 10:06:17.607,288.06,347.62
2026-02-18 10:06:17.963,345.09,194.40
2026-02-18 10:06:18.060,333.45,151.71
2026-02-18 10:06:18.211,334.12,115.76
2026-02-18 10:06:18.309,393.53,222.24
2026-02-18 10:06:18.415,406.35,229.84
2026-02-18 10:06:18.513,441.45,282.83
2026-02-18 10:06:18.613,452.25,279.45
2026-02-18 10:06:18.716,468.11,266.29
2026-02-18 10:06:18.814,473.85,241.65
2026-02-18 10:06:18.917,467.44,228.83
2026-02-18 10:06:19.012,459.00,227.64
2026-02-18 10:06:19.126,462.38,211.27
2026-02-18 10:06:19.436,497.48,364.50
2026-02-18 10:06:19.534,535.28,351.67
2026-02-18 10:06:19.782,572.40,272.36
2026-02-18 10:06:19.886,608.85,256.16
2026-02-18 10:06:20.207,637.88,363.83
2026-02-18 10:06:20.309,648.68,367.20
2026-02-18 10:06:20.609,508.95,340.88
2026-02-18 10:06:20.712,494.10,346.95
2026-02-18 10:06:20.818,475.88,357.75
2026-02-18 10:06:20.915,453.60,365.85
2026-02-18 10:06:21.018,432.68,373.95
2026-02-18 10:06:21.117,416.48,378.00
2026-02-18 10:06:21.240,407.70,374.96
2026-02-18 10:06:21.347,399.94,373.61
2026-02-18 10:06:21.446,390.83,390.15
2026-02-18 10:06:21.549,400.95,408.38
2026-02-18 10:06:21.655,405.00,413.44
2026-02-18 10:06:21.752,423.90,434.70
2026-02-18 10:06:21.849,437.40,453.94
2026-02-18 10:06:21.951,437.06,472.16
2026-02-18 10:06:22.048,423.23,479.93
2026-02-18 10:06:22.151,410.40,457.65
2026-02-18 10:06:22.452,410.40,337.50
2026-02-18 10:06:22.591,412.43,348.98
2026-02-18 10:06:22.701,416.81,351.68
2026-02-18 10:06:22.800,432.68,348.64
2026-02-18 10:06:22.895,441.45,304.42
2026-02-18 10:06:22.996,451.58,284.85
2026-02-18 10:06:23.114,458.33,252.45
2026-02-18 10:06:23.222,464.40,222.41
2026-02-18 10:06:23.342,442.12,226.46
2026-02-18 10:06:23.446,428.62,243.68
2026-02-18 10:06:23.559,418.50,252.11
2026-02-18 10:06:23.665,421.20,247.39
2026-02-18 10:06:23.760,426.26,227.48
2026-02-18 10:06:23.856,429.30,215.33
2026-02-18 10:06:23.955,429.98,214.65
2026-02-18 10:06:24.059,430.65,229.16
2026-02-18 10:06:24.162,432.00,250.43
2026-02-18 10:06:24.271,433.35,265.95
2026-02-18 10:06:24.368,437.40,277.43
2026-02-18 10:06:24.465,441.11,267.30
2026-02-18 10:06:24.574,443.81,259.54
2026-02-18 10:06:24.679,446.51,259.20
2026-02-18 10:06:24.780,450.23,270.00
2026-02-18 10:06:25.401,301.05,317.93
2026-02-18 10:06:25.504,274.89,315.23
2026-02-18 10:06:25.804,304.76,339.19
2026-02-18 10:06:25.901,274.22,337.16
2026-02-18 10:06:26.005,244.35,332.10
2026-02-18 10:06:26.113,255.66,316.58
2026-02-18 10:06:26.227,265.95,326.03
2026-02-18 10:06:26.326,297.00,343.58
2026-02-18 10:06:26.425,302.74,355.73
2026-02-18 10:06:26.520,317.92,368.55
2026-02-18 10:06:26.622,328.05,363.15
2026-02-18 10:06:26.727,356.06,356.40
2026-02-18 10:06:26.822,376.99,363.83
2026-02-18 10:06:26.917,396.90,377.33
2026-02-18 10:06:27.022,411.08,396.90
2026-02-18 10:06:27.120,415.80,409.05
2026-02-18 10:06:27.225,421.88,412.43
2026-02-18 10:06:27.321,427.95,403.65
2026-02-18 10:06:27.416,445.50,400.95
2026-02-18 10:06:27.540,458.33,388.80
2026-02-18 10:06:27.645,596.36,375.30
2026-02-18 10:06:27.835,534.60,381.04
2026-02-18 10:06:27.927,493.43,378.00
2026-02-18 10:06:28.024,508.28,379.69
2026-02-18 10:06:28.121,527.18,365.18
2026-02-18 10:06:28.225,573.08,339.86
2026-02-18 10:06:28.320,589.61,316.58
2026-02-18 10:06:28.413,618.30,297.68
2026-02-18 10:06:28.511,614.93,294.98
2026-02-18 10:06:28.609,606.15,288.56
2026-02-18 10:06:28.758,593.33,306.45
2026-02-18 10:06:28.861,588.26,325.69
2026-02-18 10:06:28.955,607.50,329.06
2026-02-18 10:06:29.049,627.08,324.34
2026-02-18 10:06:29.155,638.89,323.66
2026-02-18 10:06:29.263,630.79,326.03
2026-02-18 10:06:29.359,601.43,328.73
2026-02-18 10:06:29.464,577.12,332.10
2026-02-18 10:06:29.558,558.90,330.41
2026-02-18 10:06:29.658,538.99,330.08
2026-02-18 10:06:29.766,524.81,305.78
2026-02-18 10:06:30.147,342.56,300.38
2026-02-18 10:06:30.260,315.06,307.80
2026-02-18 10:06:30.354,289.07,311.85
2026-02-18 10:06:30.462,343.24,333.45
2026-02-18 10:06:30.562,395.55,338.17
2026-02-18 10:06:30.663,402.98,333.79
2026-02-18 10:06:31.163,112.13,243.68
2026-02-18 10:06:31.360,42.46,217.69
2026-02-18 10:06:31.676,438.41,375.30
2026-02-18 10:06:31.782,448.88,382.05
2026-02-18 10:06:31.880,445.50,377.33
2026-02-18 10:06:31.975,346.95,301.73
2026-02-18 10:06:32.069,339.86,281.81
2026-02-18 10:06:32.168,335.48,268.65
2026-02-18 10:06:32.464,477.90,376.31
2026-02-18 10:06:32.581,484.99,384.08
2026-02-18 10:06:32.701,485.33,388.12
2026-02-18 10:06:32.799,438.08,333.45
2026-02-18 10:06:32.891,411.75,307.12
2026-02-18 10:06:32.988,396.23,280.12
2026-02-18 10:06:33.082,394.54,280.46
2026-02-18 10:06:33.189,417.15,303.08
2026-02-18 10:06:33.305,440.78,328.73
2026-02-18 10:06:33.396,459.68,349.65
2026-02-18 10:06:33.491,461.70,346.28
2026-02-18 10:06:33.589,471.83,321.98
2026-02-18 10:06:33.794,402.30,179.55
2026-02-18 10:06:33.983,414.45,119.81
2026-02-18 10:06:34.088,427.28,170.61
2026-02-18 10:06:34.190,426.94,132.13
2026-02-18 10:06:34.295,429.30,194.06
2026-02-18 10:06:34.404,426.94,230.18
2026-02-18 10:06:34.504,425.93,289.58
2026-02-18 10:06:34.602,428.96,295.65
2026-02-18 10:06:34.713,435.38,279.45
2026-02-18 10:06:34.816,438.75,260.55
2026-02-18 10:06:34.910,442.80,249.41
2026-02-18 10:06:35.235,441.45,282.15
2026-02-18 10:06:35.370,444.15,262.58
2026-02-18 10:06:35.466,442.46,241.65
2026-02-18 10:06:35.787,431.66,251.10
2026-02-18 10:06:35.883,429.98,228.49
2026-02-18 10:06:35.987,421.88,209.59
2026-02-18 10:06:36.210,407.70,241.99
2026-02-18 10:06:36.311,397.58,248.74
2026-02-18 10:06:36.409,391.50,241.31
2026-02-18 10:06:36.612,400.95,336.49
2026-02-18 10:06:36.716,407.03,376.65
2026-02-18 10:06:36.815,417.15,423.90
2026-02-18 10:06:36.978,430.65,438.75
2026-02-18 10:06:37.077,442.12,434.70
2026-02-18 10:06:37.183,438.08,460.35
2026-02-18 10:06:37.307,433.69,465.75
2026-02-18 10:06:37.408,423.23,471.83
2026-02-18 10:06:37.533,417.49,465.41
2026-02-18 10:06:37.658,407.03,442.12
2026-02-18 10:06:37.796,382.73,417.49
2026-02-18 10:06:37.896,379.01,417.49
2026-02-18 10:06:37.996,381.71,441.45
2026-02-18 10:06:38.093,394.54,448.20
2026-02-18 10:06:38.314,449.55,395.55
2026-02-18 10:06:38.406,472.50,396.23
2026-02-18 10:06:38.509,495.45,406.35
2026-02-18 10:06:38.601,505.91,387.79
2026-02-18 10:06:38.708,517.05,352.35
2026-02-18 10:06:38.804,520.76,296.66
2026-02-18 10:06:38.899,540.68,272.70
2026-02-18 10:06:38.995,555.53,263.93
2026-02-18 10:06:39.087,567.67,289.58
2026-02-18 10:06:39.193,570.04,303.75
2026-02-18 10:06:39.293,573.41,328.39
2026-02-18 10:06:39.389,572.06,350.33
2026-02-18 10:06:39.484,576.11,354.38
2026-02-18 10:06:39.578,573.75,365.18
2026-02-18 10:06:39.679,566.33,347.62
2026-02-18 10:06:39.873,500.85,303.08
2026-02-18 10:06:39.966,458.33,287.55
2026-02-18 10:06:40.062,436.39,280.46
2026-02-18 10:06:40.391,367.54,349.65
2026-02-18 10:06:40.496,331.42,358.43
2026-02-18 10:06:40.590,367.54,174.32
2026-02-18 10:06:40.910,331.09,426.60
2026-02-18 10:06:41.310,429.98,531.23
2026-02-18 10:06:41.400,425.25,531.56
2026-02-18 10:06:41.497,428.63,531.22
2026-02-18 10:06:41.690,23.71,149.85
2026-02-18 10:06:42.084,207.73,165.71
2026-02-18 10:06:42.187,204.36,170.61
2026-02-18 10:06:42.299,171.20,169.26
2026-02-18 10:06:42.394,195.58,166.73
2026-02-18 10:06:42.717,423.90,370.91
2026-02-18 10:06:42.815,386.78,363.15
2026-02-18 10:06:43.014,257.01,277.43
2026-02-18 10:06:43.108,235.74,256.84
2026-02-18 10:06:43.313,268.31,294.98
2026-02-18 10:06:43.405,332.10,345.60
2026-02-18 10:06:43.499,316.91,348.30
2026-02-18 10:06:43.598,320.96,348.98
2026-02-18 10:06:43.712,304.76,334.46
2026-02-18 10:06:43.808,302.06,319.28
2026-02-18 10:06:43.903,296.49,307.80
2026-02-18 10:06:43.999,300.88,307.80
2026-02-18 10:06:44.091,319.28,313.88
2026-02-18 10:06:44.197,338.85,315.90
2026-02-18 10:06:44.312,394.20,315.23
2026-02-18 10:06:44.405,444.49,313.20
2026-02-18 10:06:44.499,454.95,313.20
2026-02-18 10:06:44.595,459.00,313.88
2026-02-18 10:06:44.709,478.58,316.58
2026-02-18 10:06:44.818,491.06,316.91
2026-02-18 10:06:44.915,498.15,317.25
2026-02-18 10:06:45.010,502.20,313.20
2026-02-18 10:06:45.102,506.92,311.51
2026-02-18 10:06:45.205,518.40,312.53
2026-02-18 10:06:45.317,544.05,309.83
2026-02-18 10:06:45.414,583.20,330.08
2026-02-18 10:06:45.512,598.73,330.75
2026-02-18 10:06:45.606,602.44,334.80
2026-02-18 10:06:45.722,591.98,332.78
2026-02-18 10:06:45.819,568.69,327.71
2026-02-18 10:06:45.914,567.34,313.20
2026-02-18 10:06:46.008,584.55,303.08
2026-02-18 10:06:46.102,616.95,299.36
2026-02-18 10:06:46.212,648.00,294.30
2026-02-18 10:06:46.310,710.78,299.70
2026-02-18 10:06:46.402,685.46,319.95
2026-02-18 10:06:46.496,617.62,335.81
2026-02-18 10:06:46.800,210.26,336.15
2026-02-18 10:06:46.899,199.46,330.08
2026-02-18 10:06:46.991,192.04,320.62
2026-02-18 10:06:47.187,496.13,305.10
2026-02-18 10:06:47.292,597.38,301.73
2026-02-18 10:06:47.389,602.10,299.03
2026-02-18 10:06:47.503,501.86,301.73
2026-02-18 10:06:47.720,307.80,330.75
2026-02-18 10:06:47.817,293.29,332.78
2026-02-18 10:06:47.914,298.35,332.44
2026-02-18 10:06:48.204,518.06,315.90
2026-02-18 10:06:48.316,516.04,315.23
2026-02-18 10:06:48.413,510.30,315.23
2026-02-18 10:06:48.517,424.24,314.55
2026-02-18 10:06:48.621,384.08,313.20
2026-02-18 10:06:48.754,357.08,313.20
2026-02-18 10:06:48.855,398.25,315.56
2026-02-18 10:06:48.949,417.15,316.24
2026-02-18 10:06:49.045,448.88,317.25
2026-02-18 10:06:49.144,457.65,315.90
2026-02-18 10:06:49.260,456.98,314.55
2026-02-18 10:06:49.363,438.75,310.50
2026-02-18 10:06:49.459,419.85,295.65
2026-02-18 10:06:49.558,413.10,271.69
2026-02-18 10:06:49.656,411.75,246.38
2026-02-18 10:06:49.762,400.28,233.55
2026-02-18 10:06:49.858,414.11,226.80
2026-02-18 10:06:49.957,421.20,223.09
2026-02-18 10:06:50.052,432.34,212.79
2026-02-18 10:06:50.171,434.70,206.04
2026-02-18 10:06:50.285,438.08,201.32
2026-02-18 10:06:50.400,438.08,195.08
2026-02-18 10:06:50.499,432.68,174.32
2026-02-18 10:06:50.803,418.16,263.25
2026-02-18 10:06:50.919,419.18,273.71
2026-02-18 10:06:51.017,425.92,297.68
2026-02-18 10:06:51.431,437.40,446.85
2026-02-18 10:06:51.528,431.33,478.24
2026-02-18 10:06:51.733,423.90,437.40
2026-02-18 10:06:51.846,417.83,385.42
2026-02-18 10:06:51.944,420.19,398.25
2026-02-18 10:06:52.040,413.44,429.98
2026-02-18 10:06:52.140,414.45,454.95
2026-02-18 10:06:52.246,409.39,445.84
2026-02-18 10:06:52.354,405.68,429.30
2026-02-18 10:06:52.451,392.51,412.43
2026-02-18 10:06:52.574,372.60,382.39
2026-02-18 10:06:52.674,342.90,346.95
2026-02-18 10:06:52.775,289.41,313.20
2026-02-18 10:06:52.870,253.97,288.90
2026-02-18 10:06:52.966,225.28,267.98
2026-02-18 10:06:53.062,217.86,265.61
2026-02-18 10:06:53.158,201.32,276.75
2026-02-18 10:06:53.260,201.83,311.17
2026-02-18 10:06:53.355,185.62,358.09
2026-02-18 10:06:53.447,185.29,384.08
2026-02-18 10:06:53.572,235.74,416.14
2026-02-18 10:06:53.764,460.35,364.50
2026-02-18 10:06:53.862,472.50,328.05
2026-02-18 10:06:53.955,488.03,311.18
2026-02-18 10:06:54.054,486.34,297.68
2026-02-18 10:06:54.149,481.28,294.30
2026-02-18 10:06:54.270,458.33,295.99
2026-02-18 10:06:54.362,429.64,321.30
2026-02-18 10:06:54.463,430.65,336.15
2026-02-18 10:06:54.554,477.90,337.50
2026-02-18 10:06:54.649,512.66,338.51
2026-02-18 10:06:54.747,581.85,323.33
2026-02-18 10:06:54.850,608.18,304.09
2026-02-18 10:06:54.942,614.93,295.31
2026-02-18 10:06:55.037,606.83,294.30
2026-02-18 10:06:55.134,588.60,301.05
2026-02-18 10:06:55.246,562.95,330.08
2026-02-18 10:06:55.355,576.79,352.35
2026-02-18 10:06:55.450,626.40,355.73
2026-02-18 10:06:55.543,710.10,337.50
2026-02-18 10:06:55.757,770.09,295.65
2026-02-18 10:06:55.860,712.80,301.73
2026-02-18 10:06:55.954,683.78,299.70
2026-02-18 10:06:56.255,186.98,330.75
2026-02-18 10:06:56.362,167.74,329.40
2026-02-18 10:06:56.456,168.08,335.14
2026-02-18 10:06:56.651,510.64,341.55
2026-02-18 10:06:56.750,643.28,318.60
2026-02-18 10:06:56.860,635.85,317.93
2026-02-18 10:06:57.147,283.50,315.90
2026-02-18 10:06:57.286,277.26,314.21
2026-02-18 10:06:57.473,420.86,316.58
2026-02-18 10:06:57.589,493.76,313.88
2026-02-18 10:06:57.688,493.09,314.55
2026-02-18 10:06:57.802,451.58,315.90
2026-02-18 10:06:57.911,409.05,319.28
2026-02-18 10:06:58.007,386.78,317.92
2026-02-18 10:06:58.105,386.10,317.92
2026-02-18 10:06:58.226,412.09,318.60
2026-02-18 10:06:58.340,441.11,315.23
2026-02-18 10:06:58.430,466.76,314.89
2026-02-18 10:06:58.530,465.41,314.89
2026-02-18 10:06:58.627,464.74,314.55
2026-02-18 10:06:58.725,441.45,313.88
2026-02-18 10:06:58.848,418.16,314.55
2026-02-18 10:06:58.943,403.31,317.92
2026-02-18 10:06:59.043,404.33,318.26
2026-02-18 10:06:59.139,403.65,318.60
2026-02-18 10:06:59.242,434.70,320.29
2026-02-18 10:06:59.369,452.59,320.62
2026-02-18 10:06:59.467,466.42,318.60
2026-02-18 10:06:59.564,467.10,318.26
2026-02-18 10:06:59.659,441.45,319.95
2026-02-18 10:06:59.760,419.18,312.53
2026-02-18 10:06:59.861,406.35,278.10
2026-02-18 10:06:59.956,399.60,244.35
2026-02-18 10:07:00.053,398.59,221.57
2026-02-18 10:07:00.149,429.30,215.66
2026-02-18 10:07:00.257,429.30,212.29
2026-02-18 10:07:00.355,441.45,219.21
2026-02-18 10:07:00.448,438.41,223.93
2026-02-18 10:07:00.544,432.00,228.15
2026-02-18 10:07:00.640,428.96,217.52
2026-02-18 10:07:00.742,426.60,207.06
2026-02-18 10:07:00.844,427.95,202.67
2026-02-18 10:07:01.148,420.86,363.83
2026-02-18 10:07:01.263,419.17,384.41
2026-02-18 10:07:01.370,417.83,380.70
2026-02-18 10:07:01.465,411.08,364.16
2026-02-18 10:07:01.566,407.70,363.83
2026-02-18 10:07:01.663,416.14,390.83
2026-02-18 10:07:01.790,412.76,433.35
2026-02-18 10:07:01.886,417.83,472.50
2026-02-18 10:07:01.984,414.45,487.35
2026-02-18 10:07:02.078,431.66,474.86
2026-02-18 10:07:02.178,444.15,471.83
2026-02-18 10:07:02.283,445.16,450.90
2026-02-18 10:07:02.501,421.54,311.18
2026-02-18 10:07:02.595,415.80,234.23
2026-02-18 10:07:02.692,407.36,234.23
2026-02-18 10:07:02.792,387.45,277.09
2026-02-18 10:07:02.889,350.66,338.17
2026-02-18 10:07:02.984,348.98,377.33
2026-02-18 10:07:03.079,372.60,397.58
2026-02-18 10:07:03.187,417.49,386.10
2026-02-18 10:07:03.392,490.39,304.42
2026-02-18 10:07:03.492,493.42,273.71
2026-02-18 10:07:03.591,495.45,268.99
2026-02-18 10:07:03.690,446.85,298.01
2026-02-18 10:07:03.793,419.51,327.38
2026-02-18 10:07:03.895,398.59,346.28
2026-02-18 10:07:03.992,406.69,356.40
2026-02-18 10:07:04.125,416.48,355.39
2026-02-18 10:07:04.230,472.50,314.55
2026-02-18 10:07:04.334,482.62,304.76
2026-02-18 10:07:04.446,486.00,292.95
2026-02-18 10:07:04.548,460.35,295.31
2026-02-18 10:07:04.656,436.05,312.53
