timestamp,target_x,target_y,error_x,error_y,p_out_delta_x,p_out_delta_y,pid_out_x,pid_out_y
17:54:41.844,374.625,338.175,-39.628,48.597,1.836,2.252,1.836,92.252
17:54:41.935,375.975,346.275,-45.604,40.753,1.336,0.936,3.173,93.188
17:54:42.022,375.975,346.275,-45.883,40.825,0.409,0.291,3.582,93.479
17:54:42.111,399.938,367.875,-41.023,43.440,1.002,1.213,4.583,94.692
17:54:42.196,412.088,365.175,-34.405,44.062,0.790,1.190,5.373,95.882
17:54:42.279,414.113,364.500,-29.569,44.265,0.696,1.187,6.069,97.069
17:54:42.363,429.300,353.700,-21.886,41.284,0.434,1.045,6.504,98.115
17:54:42.450,429.300,353.700,-21.927,41.357,0.195,0.295,6.699,98.410
17:54:42.532,429.300,353.700,-21.968,41.430,0.196,0.295,6.895,98.705
17:54:42.618,429.300,353.700,-22.008,41.503,0.196,0.296,7.091,99.001
17:54:42.715,429.300,353.700,-22.008,41.503,0.196,0.296,7.091,99.001
17:54:42.801,429.300,353.700,-22.008,41.503,0.196,0.296,7.091,99.001
17:54:42.927,429.300,353.700,-22.008,41.503,0.196,0.296,7.091,99.001
17:54:43.016,429.300,353.700,-22.008,41.503,0.196,0.296,7.091,99.001
17:54:43.115,355.725,135.000,-44.893,-53.873,1.649,-3.310,8.740,95.690
17:54:43.198,380.700,125.213,-47.283,-103.258,1.311,-3.729,10.051,91.961
17:54:43.296,390.150,126.225,-45.778,-132.429,1.194,-4.113,11.245,87.849
17:54:43.384,427.950,130.106,-33.634,-150.516,0.661,-4.379,11.907,83.470
17:54:43.472,463.050,144.113,-15.184,-159.028,0.044,-4.419,11.951,79.051
17:54:43.565,570.037,364.500,28.099,-102.857,-1.600,-1.649,10.351,77.403
17:54:43.649,582.863,372.600,62.793,-60.228,-2.359,-0.774,7.992,76.628
17:54:43.734,498.150,294.975,64.293,-51.004,-1.748,-1.183,6.243,75.445
17:54:43.818,491.738,314.213,63.597,-38.949,-1.687,-0.805,4.557,74.640
17:54:43.909,471.825,328.725,57.556,-26.139,-1.420,-0.448,3.136,74.193
17:54:43.994,432.000,349.650,42.096,-10.992,-0.822,0.003,2.314,74.196
17:54:44.079,406.013,353.025,23.609,0.993,-0.269,0.003,2.045,74.196
17:54:44.164,396.900,352.688,7.591,9.644,-0.269,0.003,2.045,74.196
17:54:44.252,383.400,351.675,-7.841,15.677,-0.269,0.537,2.045,74.733
17:54:44.334,382.725,349.988,-19.290,19.611,0.740,0.601,2.785,75.335
17:54:44.429,382.725,349.650,-27.644,22.388,0.903,0.653,3.688,75.988
17:54:44.516,385.763,348.300,-32.897,24.040,0.983,0.675,4.671,76.663
17:54:44.613,386.438,345.600,-36.542,24.497,1.048,0.664,5.719,77.327
17:54:44.706,388.463,330.075,-38.639,20.525,1.074,0.471,6.793,77.798
17:54:44.791,374.625,330.075,-44.004,17.626,1.282,0.414,8.075,78.212
17:54:44.879,342.731,326.700,-56.763,14.575,1.768,0.330,9.843,78.542
17:54:44.968,328.219,320.963,-70.095,10.758,2.135,0.213,11.978,78.755
17:54:45.055,290.419,312.525,-90.303,5.633,2.811,0.213,14.789,78.755
17:54:45.150,241.144,305.100,-118.709,-0.165,3.731,0.213,18.520,78.755
17:54:45.240,197.944,288.900,-151.412,-8.887,4.689,0.213,23.209,78.755
17:54:45.328,629.775,489.375,-55.517,40.343,-0.396,2.044,22.813,80.798
17:54:45.414,106.988,297.338,-130.508,23.015,4.960,0.276,27.773,81.074
17:54:45.498,92.728,302.737,-189.180,11.866,6.208,0.099,33.981,81.173
17:54:45.583,92.728,302.737,-190.818,11.787,1.701,0.084,35.682,81.257
17:54:45.689,92.728,302.737,-192.456,11.707,1.715,0.083,37.397,81.340
17:54:45.784,92.728,302.737,-194.094,11.627,1.730,0.083,39.127,81.423
17:54:45.869,722.925,114.412,7.238,-79.013,1.730,-3.890,39.127,77.534
17:54:45.961,735.075,109.856,109.432,-124.842,-4.929,-4.236,34.197,73.297
17:54:46.047,742.500,120.488,172.952,-149.052,-5.869,-4.460,28.328,68.837
17:54:46.132,742.500,120.488,174.841,-150.652,-1.558,-1.074,26.770,67.763
17:54:46.215,742.500,120.488,176.730,-152.253,-1.575,-1.086,25.195,66.678
17:54:46.302,742.500,120.488,178.620,-153.853,-1.592,-1.097,23.603,65.581
17:54:46.395,742.500,120.488,178.620,-153.853,-1.592,-1.097,23.603,65.581
17:54:46.478,742.500,120.488,178.620,-153.853,-1.592,-1.097,23.603,65.581
17:54:46.564,178.538,165.713,-5.780,-154.953,-1.592,-4.164,23.603,61.416
17:54:46.650,178.538,165.713,-5.672,-156.549,-1.592,-1.116,23.603,60.300
17:54:46.735,178.538,165.713,-5.564,-158.144,-1.592,-1.128,23.603,59.173
17:54:46.821,178.538,165.713,-5.456,-159.740,-1.592,-1.139,23.603,58.034
17:54:46.910,178.538,165.713,-5.456,-159.740,-1.592,-1.139,23.603,58.034
17:54:46.995,178.538,165.713,-5.456,-159.740,-1.592,-1.139,23.603,58.034
17:54:47.080,178.538,165.713,-5.456,-159.740,-1.592,-1.139,23.603,58.034
17:54:47.166,178.538,165.713,-5.456,-159.740,-1.592,-1.139,23.603,58.034
17:54:47.256,178.538,165.713,-5.456,-159.740,-1.592,-1.139,23.603,58.034
17:54:47.344,178.538,165.713,-5.456,-159.740,-1.592,-1.139,23.603,58.034
17:54:47.431,242.325,420.863,-91.574,-38.682,4.137,1.339,27.739,59.373
17:54:47.517,264.938,420.525,-119.667,12.019,3.750,1.315,31.490,60.689
17:54:47.604,264.938,420.525,-120.637,12.074,1.075,0.086,32.565,60.775
17:54:47.690,264.938,420.525,-121.608,12.128,1.084,0.086,33.649,60.861
17:54:47.775,264.938,420.525,-122.578,12.183,1.092,0.087,34.741,60.948
17:54:47.859,488.700,377.325,-42.843,32.425,-0.418,1.264,34.323,62.212
17:54:47.956,481.613,380.700,-9.888,42.702,-0.418,1.343,34.323,63.555
17:54:48.048,463.725,388.125,3.409,51.013,-0.418,1.527,34.323,65.082
17:54:48.133,449.550,379.013,7.791,53.691,-0.418,1.488,34.323,66.570
17:54:48.219,440.775,366.525,8.271,51.938,-0.418,1.354,34.323,67.924
17:54:48.304,435.713,355.725,7.180,47.649,-0.418,1.190,34.323,69.114
17:54:48.388,391.500,336.825,-5.996,39.277,-0.418,0.886,34.323,70.000
17:54:48.494,367.875,335.475,-22.110,32.847,0.907,0.752,35.230,70.752
17:54:48.578,314.888,337.500,-48.550,28.740,1.816,0.688,37.047,71.440
17:54:48.660,279.450,334.800,-77.636,24.999,2.646,0.595,39.693,72.035
17:54:48.749,252.113,340.200,-106.416,23.771,3.409,0.611,43.102,72.646
17:54:48.834,223.763,346.950,-135.263,24.747,4.182,0.681,47.284,73.327
17:54:48.923,213.638,357.750,-159.107,28.454,4.721,0.833,52.005,74.161
17:54:49.008,204.525,359.100,-179.023,31.532,5.177,0.903,57.182,75.064
17:54:49.095,205.200,360.788,-193.358,34.244,5.451,0.969,62.633,76.033
17:54:49.179,194.400,377.325,-206.802,40.808,5.793,1.220,68.426,77.253
17:54:49.262,193.219,383.400,-216.927,47.281,5.998,1.391,74.424,78.644
17:54:49.345,218.700,386.438,-217.238,52.844,5.814,1.522,80.238,80.165
17:54:49.431,218.700,386.438,-219.045,53.242,1.952,0.380,82.190,80.545
