timestamp,target_x,target_y,error_x,error_y,p_out_delta_x,p_out_delta_y,pid_out_x,pid_out_y
18:37:17.709,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:17.796,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:17.884,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:17.971,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:18.060,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:18.146,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:18.240,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:18.330,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:18.422,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:18.510,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:18.596,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:18.683,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:18.771,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:18.856,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:18.953,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:19.040,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:19.127,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:19.213,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:19.301,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:19.406,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:19.492,152.213,573.750,0.000,0.000,2.115,1.527,0.000,90.000
18:37:19.579,536.625,203.513,-48.991,32.153,2.270,1.490,2.270,91.490
18:37:19.662,532.575,237.600,10.901,-13.655,-1.466,-1.263,0.805,90.227
18:37:19.749,523.800,247.388,38.736,-33.894,-1.581,-1.303,-0.777,88.924
18:37:19.836,533.250,246.375,58.760,-46.646,-1.964,-1.497,-2.740,87.427
18:37:19.933,516.375,244.350,67.207,-55.769,-1.962,-1.670,-4.703,85.757
18:37:20.020,471.825,259.875,60.390,-57.701,-1.481,-1.581,-6.184,84.176
18:37:20.105,454.950,267.300,50.796,-56.991,-1.170,-1.510,-7.354,82.666
18:37:20.190,418.500,289.913,33.698,-50.158,-0.566,-1.207,-7.919,81.459
18:37:20.282,391.500,304.425,13.785,-41.163,0.022,-0.924,-7.898,80.535
18:37:20.377,376.988,322.312,-4.730,-29.647,0.022,-0.567,-7.898,79.968
18:37:20.463,368.550,338.175,-20.561,-16.852,0.860,-0.200,-7.037,79.769
18:37:20.547,371.250,351.338,-31.357,-3.868,1.050,-0.200,-5.987,79.769
18:37:20.632,374.963,353.025,-38.204,6.072,1.156,-0.200,-4.832,79.769
18:37:20.718,384.750,349.988,-40.486,12.484,1.127,0.460,-3.705,80.228
18:37:20.806,419.850,346.275,-32.420,16.135,0.709,0.503,-2.996,80.731
18:37:20.896,462.038,342.900,-14.837,17.865,0.052,0.512,-2.944,81.243
18:37:20.986,506.925,336.150,10.438,17.256,-0.775,0.449,-3.719,81.692
18:37:21.073,544.725,328.050,39.360,14.567,-1.619,0.337,-5.338,82.029
18:37:21.159,589.275,326.025,72.813,12.045,-2.603,0.273,-7.941,82.301
18:37:21.245,637.537,307.800,110.599,5.152,-3.698,0.273,-11.639,82.301
18:37:21.341,645.300,309.150,140.315,0.498,-4.334,0.273,-15.973,82.301
18:37:21.428,662.850,317.250,166.854,-0.650,-4.981,0.273,-20.954,82.301
18:37:21.513,661.500,323.663,185.830,0.294,-5.340,0.273,-26.294,82.301
18:37:21.600,659.475,334.463,199.100,3.979,-5.583,0.273,-31.878,82.301
18:37:21.685,637.200,339.525,202.590,8.075,-5.485,0.273,-37.363,82.301
18:37:21.790,552.150,346.275,181.533,12.938,-4.441,0.441,-41.803,82.743
18:37:21.881,461.362,344.250,140.975,15.926,-2.974,0.484,-44.777,83.227
18:37:21.967,402.300,339.862,94.985,16.891,-1.638,0.471,-46.415,83.698
